Date,High,Low,Open,Close,Volume,Adj Close,avg_price
2019-05-10,45.0,41.060001373291016,42.0,41.56999969482422,186322500,41.56999969482422,43.03000068664551
2019-05-13,39.2400016784668,36.08000183105469,38.790000915527344,37.099998474121094,79442400,37.099998474121094,37.66000175476074
2019-05-14,39.959999084472656,36.849998474121094,38.310001373291016,39.959999084472656,46661100,39.959999084472656,38.404998779296875
2019-05-15,41.880001068115234,38.95000076293945,39.369998931884766,41.290000915527344,36086100,41.290000915527344,40.415000915527344
2019-05-16,44.060001373291016,41.25,41.47999954223633,43.0,38115500,43.0,42.65500068664551
2019-05-17,43.290000915527344,41.27000045776367,41.97999954223633,41.90999984741211,20225700,41.90999984741211,42.28000068664551
2019-05-20,41.68000030517578,39.459999084472656,41.189998626708984,41.59000015258789,29222300,41.59000015258789,40.56999969482422
2019-05-21,42.2400016784668,41.25,42.0,41.5,10802900,41.5,41.7450008392334
2019-05-22,41.279998779296875,40.5,41.04999923706055,41.25,9089500,41.25,40.88999938964844
2019-05-23,41.09000015258789,40.02000045776367,40.79999923706055,40.470001220703125,11119900,40.470001220703125,40.55500030517578
2019-05-24,41.5099983215332,40.5,41.279998779296875,41.5099983215332,8786800,41.5099983215332,41.0049991607666
2019-05-28,41.79999923706055,40.599998474121094,41.70000076293945,40.95000076293945,13391600,40.95000076293945,41.19999885559082
2019-05-29,40.709999084472656,39.14699935913086,40.52000045776367,39.939998626708984,14060400,39.939998626708984,39.92849922180176
2019-05-30,40.380001068115234,39.5,40.06999969482422,39.79999923706055,26451900,39.79999923706055,39.94000053405762
2019-05-31,41.56999969482422,39.40999984741211,41.150001525878906,40.40999984741211,23209800,40.40999984741211,40.489999771118164
2019-06-03,41.849998474121094,40.2400016784668,40.74399948120117,41.25,16605300,41.25,41.045000076293945
2019-06-04,42.880001068115234,40.70000076293945,42.560001373291016,42.75,23432100,42.75,41.790000915527344
2019-06-05,45.65999984741211,42.5,42.869998931884766,45.0,28609600,45.0,44.079999923706055
2019-06-06,45.75,44.279998779296875,45.0,44.91999816894531,16403700,44.91999816894531,45.01499938964844
2019-06-07,45.66999816894531,44.130001068115234,44.91999816894531,44.15999984741211,12654700,44.15999984741211,44.89999961853027
2019-06-10,44.59000015258789,42.529998779296875,44.02000045776367,42.61000061035156,11618700,42.61000061035156,43.55999946594238
2019-06-11,43.650001525878906,41.79999923706055,43.220001220703125,42.45000076293945,9095000,42.45000076293945,42.72500038146973
2019-06-12,42.650001525878906,41.709999084472656,42.52000045776367,42.16999816894531,5958200,42.16999816894531,42.18000030517578
2019-06-13,44.349998474121094,42.79999923706055,43.04999923706055,44.310001373291016,10178900,44.310001373291016,43.57499885559082
2019-06-14,44.79999923706055,43.11000061035156,44.75,43.22999954223633,7902200,43.22999954223633,43.954999923706055
