Date,High,Low,Open,Close,Volume,Adj Close,avg_price
2010-01-04,2311.14990234375,2294.409912109375,2294.409912109375,2308.419921875,1931380000,2308.419921875,2302.7799072265625
2010-01-05,2313.72998046875,2295.6201171875,2307.27001953125,2308.7099609375,2367860000,2308.7099609375,2304.675048828125
2010-01-06,2314.070068359375,2295.679931640625,2307.7099609375,2301.090087890625,2253340000,2301.090087890625,2304.875
2010-01-07,2301.300048828125,2285.219970703125,2298.090087890625,2300.050048828125,2270050000,2300.050048828125,2293.260009765625
2010-01-08,2317.60009765625,2290.610107421875,2292.239990234375,2317.169921875,2145390000,2317.169921875,2304.1051025390625
2010-01-11,2326.280029296875,2302.2099609375,2324.780029296875,2312.409912109375,2077890000,2312.409912109375,2314.2449951171875
2010-01-12,2298.85009765625,2272.699951171875,2297.280029296875,2282.31005859375,2368320000,2282.31005859375,2285.7750244140625
2010-01-13,2313.030029296875,2274.1201171875,2289.4599609375,2307.89990234375,2318350000,2307.89990234375,2293.5750732421875
2010-01-14,2322.56005859375,2303.2900390625,2303.31005859375,2316.739990234375,2254170000,2316.739990234375,2312.925048828125
2010-01-15,2322.5400390625,2279.199951171875,2316.97998046875,2287.989990234375,2637770000,2287.989990234375,2300.8699951171875
2010-01-19,2320.39990234375,2290.679931640625,2291.02001953125,2320.39990234375,2045290000,2320.39990234375,2305.5399169921875
2010-01-20,2304.469970703125,2268.679931640625,2304.31005859375,2291.25,2351890000,2291.25,2286.574951171875
2010-01-21,2308.97998046875,2259.820068359375,2298.22998046875,2265.699951171875,2877800000,2265.699951171875,2284.4000244140625
2010-01-22,2262.27001953125,2200.3701171875,2255.760009765625,2205.2900390625,2817620000,2205.2900390625,2231.320068359375
2010-01-25,2223.219970703125,2201.169921875,2220.2900390625,2210.800048828125,2134350000,2210.800048828125,2212.1949462890625
2010-01-26,2227.889892578125,2195.43994140625,2203.43994140625,2203.72998046875,2361260000,2203.72998046875,2211.6649169921875
2010-01-27,2225.669921875,2192.590087890625,2200.300048828125,2221.409912109375,2492880000,2221.409912109375,2209.1300048828125
2010-01-28,2220.8701171875,2166.89990234375,2220.31005859375,2179.0,2829640000,2179.0,2193.885009765625
2010-01-29,2202.840087890625,2140.340087890625,2198.260009765625,2147.35009765625,3090580000,2147.35009765625,2171.590087890625
2010-02-01,2171.199951171875,2152.260009765625,2155.81005859375,2171.199951171875,2234140000,2171.199951171875,2161.72998046875
2010-02-02,2193.659912109375,2161.469970703125,2171.659912109375,2190.06005859375,2468470000,2190.06005859375,2177.56494140625
2010-02-03,2194.530029296875,2176.75,2181.010009765625,2190.909912109375,2303350000,2190.909912109375,2185.6400146484375
2010-02-04,2178.25,2125.429931640625,2176.389892578125,2125.429931640625,2801390000,2125.429931640625,2151.8399658203125
2010-02-05,2142.27001953125,2100.169921875,2131.919921875,2141.1201171875,2811100000,2141.1201171875,2121.219970703125
2010-02-08,2152.639892578125,2125.110107421875,2140.10009765625,2126.050048828125,2036280000,2126.050048828125,2138.875
2010-02-09,2166.159912109375,2132.580078125,2153.10009765625,2150.8701171875,2296420000,2150.8701171875,2149.3699951171875
2010-02-10,2156.360107421875,2131.080078125,2147.4599609375,2147.8701171875,2059940000,2147.8701171875,2143.7200927734375
2010-02-11,2179.5400390625,2134.139892578125,2145.090087890625,2177.409912109375,2141260000,2177.409912109375,2156.8399658203125
2010-02-12,2184.570068359375,2151.989990234375,2157.68994140625,2183.530029296875,2236180000,2183.530029296875,2168.280029296875
2010-02-16,2214.18994140625,2189.179931640625,2200.3798828125,2214.18994140625,2072850000,2214.18994140625,2201.6849365234375
2010-02-17,2226.320068359375,2212.780029296875,2222.8701171875,2226.2900390625,2103530000,2226.2900390625,2219.550048828125
2010-02-18,2243.5,2221.139892578125,2223.219970703125,2241.7099609375,2076820000,2241.7099609375,2232.3199462890625
2010-02-19,2249.800048828125,2228.929931640625,2233.330078125,2243.8701171875,2166660000,2243.8701171875,2239.364990234375
2010-02-22,2251.679931640625,2235.64990234375,2250.919921875,2242.030029296875,1976290000,2242.030029296875,2243.6649169921875
2010-02-23,2239.800048828125,2205.699951171875,2238.010009765625,2213.43994140625,2310910000,2213.43994140625,2222.75
2010-02-24,2241.68994140625,2221.280029296875,2222.39990234375,2235.89990234375,2155810000,2235.89990234375,2231.4849853515625
2010-02-25,2236.2099609375,2198.72998046875,2208.6201171875,2234.219970703125,2300530000,2234.219970703125,2217.469970703125
2010-02-26,2242.830078125,2222.22998046875,2234.43994140625,2238.260009765625,2283430000,2238.260009765625,2232.530029296875
2010-03-01,2274.02001953125,2247.330078125,2247.39990234375,2273.570068359375,2504940000,2273.570068359375,2260.675048828125
2010-03-02,2292.489990234375,2275.35009765625,2279.070068359375,2280.7900390625,2831870000,2280.7900390625,2283.9200439453125
