Date,High,Low,Open,Close,Volume,Adj Close,avg_price
2010-01-05,108.5,108.5,108.5,108.5,100.0,92.2449951171875,108.5
2010-01-06,108.5,108.5,108.5,108.5,0.0,92.2449951171875,108.5
2010-01-07,108.5,108.5,108.5,108.5,0.0,92.2449951171875,108.5
2010-01-08,111.5,111.5,111.5,111.5,100.0,94.7955551147461,111.5
2010-01-11,112.0,110.5,111.25,112.0,300.0,95.22064208984375,111.25
2010-01-12,109.25,109.25,109.25,109.25,400.0,92.88264465332031,109.25
2010-01-13,109.25,109.25,109.25,109.25,0.0,92.88264465332031,109.25
2010-01-14,109.25,109.25,109.25,109.25,0.0,92.88264465332031,109.25
2010-01-15,109.25,109.25,109.25,109.25,0.0,92.88264465332031,109.25
2010-01-19,104.51000213623047,102.75,104.25,104.0,700.0,88.41915893554688,103.63000106811523
2010-01-20,102.0,102.0,102.0,102.0,100.0,86.71880340576172,102.0
2010-01-21,101.25,99.0,99.0,101.25,100.0,86.08116149902344,100.125
2010-01-22,100.0,100.0,100.0,100.0,300.0,85.01844024658203,100.0
2010-01-25,100.0,100.0,100.0,100.0,0.0,85.01844024658203,100.0
2010-01-26,100.0,100.0,100.0,100.0,0.0,85.01844024658203,100.0
2010-01-27,93.5,92.0999984741211,92.0999984741211,93.5,300.0,79.49223327636719,92.79999923706055
2010-01-28,93.5,93.5,93.5,93.5,0.0,79.49223327636719,93.5
2010-01-29,88.5,88.5,88.5,88.5,100.0,75.2413101196289,88.5
2010-02-01,88.5,88.5,88.5,88.5,0.0,75.2413101196289,88.5
2010-02-02,88.5,88.5,88.5,88.5,0.0,75.2413101196289,88.5
2010-02-03,96.5,96.0,96.5,96.0,300.0,81.6176986694336,96.25
2010-02-04,91.25,91.25,91.25,91.25,200.0,77.57931518554688,91.25
2010-02-05,91.25,91.25,91.25,91.25,0.0,77.57931518554688,91.25
2010-02-08,87.0,86.75,86.75,87.0,200.0,73.9660415649414,86.875
2010-02-09,88.75,88.75,88.75,88.75,100.0,75.453857421875,88.75
2010-02-10,89.19999694824219,89.19999694824219,89.19999694824219,89.19999694824219,100.0,75.83643341064453,89.19999694824219
2010-02-11,86.0,86.0,86.0,86.0,200.0,73.1158447265625,86.0
2010-02-12,86.0,86.0,86.0,86.0,0.0,73.1158447265625,86.0
2010-02-16,86.9000015258789,86.0999984741211,86.0999984741211,86.9000015258789,200.0,73.88101959228516,86.5
2010-02-17,86.9000015258789,86.9000015258789,86.9000015258789,86.9000015258789,0.0,73.88101959228516,86.9000015258789
2010-02-18,85.8499984741211,85.8499984741211,85.8499984741211,85.8499984741211,0.0,72.98832702636719,85.8499984741211
2010-02-19,85.8499984741211,85.8499984741211,85.8499984741211,85.8499984741211,0.0,72.98832702636719,85.8499984741211
2010-02-22,88.94999694824219,88.94999694824219,88.94999694824219,88.94999694824219,1300.0,75.62389373779297,88.94999694824219
2010-02-23,89.25,87.55000305175781,89.25,87.55000305175781,200.0,74.43363952636719,88.4000015258789
2010-02-24,87.55000305175781,87.55000305175781,87.55000305175781,87.55000305175781,0.0,74.43363952636719,87.55000305175781
2010-02-25,88.0,88.0,88.0,88.0,400.0,74.81620788574219,88.0
2010-02-26,88.0,88.0,88.0,88.0,0.0,74.81620788574219,88.0
2010-03-01,88.0,88.0,88.0,88.0,0.0,74.81620788574219,88.0
2010-03-02,88.5,88.5,88.5,88.5,100.0,75.2413101196289,88.5
2010-03-03,91.0,91.0,91.0,91.0,100.0,77.36677551269531,91.0
2010-03-04,91.0,91.0,91.0,91.0,0.0,77.36677551269531,91.0
2010-03-05,97.55999755859375,97.3499984741211,97.55999755859375,97.3499984741211,300.0,82.76544189453125,97.45499801635742
2010-03-08,98.5,97.3499984741211,98.5,98.1500015258789,100.0,83.44559478759766,97.92499923706055
2010-03-09,95.5,95.25,95.5,95.25,300.0,80.98007202148438,95.375
2010-03-10,95.25,95.25,95.25,95.25,0.0,80.98007202148438,95.25
2010-03-11,95.25,95.25,95.25,95.25,0.0,80.98007202148438,95.25
2010-03-12,104.6500015258789,104.0,104.6500015258789,104.0,500.0,88.41915893554688,104.32500076293945
2010-03-15,102.0,102.0,102.0,102.0,100.0,86.71880340576172,102.0
2010-03-16,105.0,105.0,105.0,105.0,100.0,89.26934814453125,105.0
2010-03-17,105.25,105.25,105.25,105.25,100.0,89.48189544677734,105.25
2010-03-18,103.5,101.75,103.5,101.75,200.0,86.5062484741211,102.625
2010-03-19,102.75,102.4000015258789,102.4000015258789,102.75,200.0,87.35643768310547,102.57500076293945
2010-03-22,102.75,102.75,102.75,102.75,0.0,87.35643768310547,102.75
2010-03-23,102.75,102.75,102.75,102.75,0.0,87.35643768310547,102.75
2010-03-24,96.3499984741211,95.36000061035156,95.5,96.3499984741211,400.0,81.9152603149414,95.85499954223633
2010-03-25,94.25,94.25,94.25,94.25,100.0,80.1298828125,94.25
2010-03-26,97.75,96.25,96.25,97.75,400.0,83.10552215576172,97.0
2010-03-29,98.0,97.75,97.75,98.0,300.0,83.31806945800781,97.875
2010-03-30,95.5,94.9000015258789,94.9000015258789,95.5,200.0,81.19259643554688,95.20000076293945
2010-03-31,95.5,95.5,95.5,95.5,0.0,81.19259643554688,95.5
2010-04-01,95.5,95.5,95.5,95.5,0.0,81.19259643554688,95.5
2010-04-05,95.5,95.5,95.5,95.5,0.0,81.19259643554688,95.5
2010-04-06,96.25,96.0,96.25,96.0,500.0,81.6176986694336,96.125
2010-04-07,96.0,96.0,96.0,96.0,0.0,81.6176986694336,96.0
2010-04-08,96.0,96.0,96.0,96.0,0.0,81.6176986694336,96.0
2010-04-09,95.0,94.5,94.5,95.0,100.0,80.76751708984375,94.75
2010-04-12,95.0,95.0,95.0,95.0,0.0,80.76751708984375,95.0
