,Id,Name,Playlist_Id,Album_Id,Date_added,Duration,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Key,Mode,Track_Number,cluster
1017,1y0N3y9kfooAE7F8dHDqa7,Piano Man,0Kz18Qq6boSucTkU8R2aaF,2jTgPI39kLXTDzDPLCJp5u,2010-07-06T15:17:05Z,337866.0,8.0,0.331,0.475,-8.836,0.0278,0.606,2.79e-06,0.267,0.4320000000000001,178.15200000000004,0,1,5.0,2
1018,3egOYMcML1gY2yM9GOvuXU,Perfect Day,0Kz18Qq6boSucTkU8R2aaF,64SYukAhDXMKhtFJRoFqUg,2010-07-06T16:01:07Z,224226.0,6.0,0.396,0.201,-15.411,0.0319,0.6920000000000001,0.00027,0.10300000000000001,0.0972,144.71200000000005,10,1,2.0,2
1038,5UbLKRX1qVROlwDFOooEvG,Take Five,0Kz18Qq6boSucTkU8R2aaF,425dVE44lkA2a0FBI7MGLE,2011-03-28T09:56:22Z,324160.0,48.0,0.45399999999999996,0.26,-13.213,0.0404,0.529,0.000778,0.0646,0.5670000000000001,174.21099999999996,10,0,1.0,2
1042,2JZfTvWWtpaE8NohqRXqFr,With Or Without You,0Kz18Qq6boSucTkU8R2aaF,1WupyTEE8twuMK5iEoBcm2,2011-04-04T14:06:48Z,295200.0,15.0,0.546,0.485,-9.424,0.027000000000000003,0.000128,0.318,0.0939,0.106,109.913,2,1,3.0,2
1043,13McnYo2bDvC50ZS8BFROF,Quelqu'un M'a Dit,0Kz18Qq6boSucTkU8R2aaF,2QVQ9jDMP7FTYMnIhcC4gk,2011-04-04T14:07:24Z,163026.0,4.0,0.615,0.41200000000000003,-10.742,0.0435,0.858,0.00477,0.13699999999999998,0.425,133.365,10,1,9.0,2
1045,7xoqTozClc8KtcD2ePJWPI,The Truth,0Kz18Qq6boSucTkU8R2aaF,1mHbT9H5hDR284u0GCBgJv,2011-04-27T11:18:32Z,236253.0,3.0,0.5870000000000001,0.57,-7.631,0.0428,0.579,0.0,0.107,0.389,135.016,6,1,9.0,2
1047,7tQnrrEVTXDClXpSKkgw9x,Wounded,0Kz18Qq6boSucTkU8R2aaF,1mHbT9H5hDR284u0GCBgJv,2011-04-27T11:19:24Z,190040.0,0.0,0.622,0.305,-12.333,0.0348,0.5660000000000001,0.0,0.12300000000000001,0.39799999999999996,116.185,6,1,16.0,2
1055,17VegeBoHvMlIByrdu64KR,Your Song,0Kz18Qq6boSucTkU8R2aaF,7dtLYwLOdYQa2S8Vjeuxci,2011-04-27T11:41:57Z,244226.0,20.0,0.551,0.27,-12.808,0.0326,0.851,7.04e-06,0.0966,0.289,128.221,3,1,1.0,2
1059,24AIahNHzBxm9S12peXbnG,"Moon River (From ""Breakfast at Tiffany's"")",0Kz18Qq6boSucTkU8R2aaF,1RLfn8e4cQvC0WsYJM6rh2,2011-05-17T13:57:14Z,162893.0,60.0,0.281,0.212,-15.513,0.031,0.86,7.730000000000001e-05,0.11900000000000001,0.195,95.555,6,1,7.0,2
1061,4JLcAU2xY90qTkTSNM1lUa,Bang Bang (My Baby Shot Me Down),0Kz18Qq6boSucTkU8R2aaF,7dC9EutCtygeEpefdcjWTL,2011-05-17T13:57:14Z,162446.0,57.0,0.433,0.174,-18.791,0.0537,0.982,0.10099999999999999,0.111,0.366,95.802,5,0,11.0,2
1062,2JdM4xPoCuHrMzOGQrMUBj,Sunny,0Kz18Qq6boSucTkU8R2aaF,3X7VD7TmOXlrnWGgjM6Qyd,2011-05-17T13:57:14Z,165066.0,11.0,0.7140000000000001,0.33799999999999997,-10.994000000000002,0.0456,0.93,0.00644,0.389,0.667,128.386,4,0,1.0,2
1064,2CQRYn5cTD2B9a1ONjhTN2,Wouldn't It Be Nice - Remastered,0Kz18Qq6boSucTkU8R2aaF,6GphKx2QAPRoVGWE9D7ou8,2011-05-17T13:57:14Z,145800.0,55.0,0.396,0.6859999999999999,-5.607,0.0341,0.725,1.04e-06,0.17,0.7170000000000001,124.318,5,1,1.0,2
1065,1JO1xLtVc8mWhIoE3YaCL0,Happy Together,0Kz18Qq6boSucTkU8R2aaF,2pMxs38Y5A0mmHrcu3twvB,2011-05-17T13:57:14Z,176293.0,72.0,0.584,0.3670000000000001,-9.638,0.0328,0.55,1.3800000000000007e-05,0.0818,0.588,120.175,6,0,6.0,2
1068,1aCYIiq2jbnICqz1UpMkd5,House of the Rising Sun,0Kz18Qq6boSucTkU8R2aaF,0SS7nLa4MYmSfjaqPkTxtG,2011-05-17T13:57:14Z,250311.0,13.0,0.3670000000000001,0.43799999999999994,-9.687999999999999,0.0297,0.8909999999999999,8.909999999999997e-05,0.16,0.401,186.99200000000002,9,0,6.0,2
1079,0yORpJ5pOm7svTtEyv700n,Agárrate a mí María,0Kz18Qq6boSucTkU8R2aaF,0FEmmuB46OYnu38ZxiEZbF,2011-05-17T14:02:09Z,241173.0,42.0,0.588,0.303,-10.302999999999999,0.0305,0.757,0.0,0.17600000000000002,0.319,110.204,7,1,5.0,2
1085,47KMpD0WhikzSd8OiTOI4q,Ya No Me Acuerdo,0Kz18Qq6boSucTkU8R2aaF,47P3N0ZkJP4wlxVH4hDu71,2011-05-17T14:02:09Z,169013.0,33.0,0.6559999999999999,0.45,-9.433,0.124,0.752,0.0,0.13699999999999998,0.38799999999999996,133.834,9,0,5.0,2
1088,6R0HV0tftx0ZRy2cziogGZ,Mi Primera Cana,0Kz18Qq6boSucTkU8R2aaF,2wWIe9TsnHWEcWWzwfzALC,2011-05-17T14:02:09Z,96720.0,32.0,0.602,0.579,-9.656,0.0734,0.767,0.0,0.342,0.7979999999999999,136.841,2,1,12.0,2
1092,0kAySZNSI3bggvgUdwbI0K,Maria la Portuguesa,0Kz18Qq6boSucTkU8R2aaF,3ccUQA3LcKnQN28rHI597A,2011-05-17T14:02:09Z,293413.0,27.0,0.5529999999999999,0.226,-9.129,0.0436,0.852,0.0,0.115,0.45,114.521,3,0,11.0,2
1104,43JPtMKX4wJJRJeFBisgtu,Al cantar - Versión 2005,0Kz18Qq6boSucTkU8R2aaF,0JbOeNFwRRzFZva6WYwQnC,2011-05-17T14:02:09Z,290133.0,32.0,0.504,0.406,-12.005999999999998,0.0321,0.203,4.57e-05,0.132,0.431,106.182,0,1,6.0,2
1111,5d6NoRmMBfFoNRjrWKIPBf,La Saeta,0Kz18Qq6boSucTkU8R2aaF,3EF2QL5cEctLrXwNqTIBZX,2011-05-17T14:02:09Z,139466.0,37.0,0.345,0.47600000000000003,-6.077000000000001,0.0375,0.7609999999999999,0.0,0.10099999999999999,0.5870000000000001,105.971,2,0,6.0,2
1112,1ozbWlTQASs311dSO5R6vp,Lucha De Gigantes,0Kz18Qq6boSucTkU8R2aaF,3qcDcfZbiPkWFXwobesAvy,2011-05-17T14:02:09Z,206880.0,55.0,0.7290000000000001,0.48200000000000004,-6.5,0.0301,0.33899999999999997,4.3799999999999994e-05,0.159,0.361,108.133,4,0,1.0,2
1124,61587MtkxLsSHGjgGraKvJ,L'home Que Treballa Fent De Gos,0Kz18Qq6boSucTkU8R2aaF,55nxRjVIt17b7AAFlJf3yu,2011-05-17T14:03:01Z,234386.0,0.0,0.546,0.585,-9.206,0.0402,0.513,0.0,0.0957,0.674,89.944,4,1,7.0,2
1125,4oHwL3iDNFzVPx9gXaslrD,Super Bon Noi,0Kz18Qq6boSucTkU8R2aaF,55nxRjVIt17b7AAFlJf3yu,2011-05-17T14:03:01Z,213013.0,0.0,0.536,0.45799999999999996,-11.175999999999998,0.0521,0.799,3.52e-06,0.504,0.7070000000000001,185.93400000000003,4,1,10.0,2
1126,57gAiZ3CL3wmE8J3CBVLBL,Armengol,0Kz18Qq6boSucTkU8R2aaF,55nxRjVIt17b7AAFlJf3yu,2011-05-17T14:03:01Z,443133.0,0.0,0.38799999999999996,0.3670000000000001,-11.922,0.0418,0.732,0.000109,0.319,0.348,177.525,2,1,11.0,2
1128,7c2GN4KHZcP2EIq4nOOSVU,Per mars i muntanyes,0Kz18Qq6boSucTkU8R2aaF,55nxRjVIt17b7AAFlJf3yu,2011-05-17T14:03:01Z,200706.0,0.0,0.537,0.35100000000000003,-15.718,0.0251,0.638,0.00020800000000000001,0.252,0.33799999999999997,95.04,7,1,13.0,2
1136,3983kzHl1nbXFn3qwEwt3h,En La Que El Bernat Se't Troba,0Kz18Qq6boSucTkU8R2aaF,4ZVhqckvdf3Hxe2dpWR8Mh,2011-05-17T14:03:01Z,257066.0,0.0,0.406,0.29,-9.656,0.0416,0.865,1.26e-05,0.139,0.743,83.383,5,1,1.0,2
1137,6ynae0t0SQHmLg1ziJpxUK,"Ai, Dolors",0Kz18Qq6boSucTkU8R2aaF,4ZVhqckvdf3Hxe2dpWR8Mh,2011-05-17T14:03:01Z,193160.0,0.0,0.537,0.38799999999999996,-10.167,0.039,0.9179999999999999,0.0,0.25,0.5579999999999999,95.77,5,1,3.0,2
1138,2kdWkR5mj742gZdUSxdlX6,Al Mar!,0Kz18Qq6boSucTkU8R2aaF,4ZVhqckvdf3Hxe2dpWR8Mh,2011-05-17T14:03:01Z,208906.0,0.0,0.653,0.488,-10.477,0.0415,0.601,0.134,0.0974,0.627,150.0,0,1,8.0,2
1139,5nwhbih6hJpP1T3RppPElh,Els Guapos Són Els Raros,0Kz18Qq6boSucTkU8R2aaF,4ZVhqckvdf3Hxe2dpWR8Mh,2011-05-17T14:03:01Z,217586.0,0.0,0.496,0.297,-10.825,0.0284,0.762,0.0,0.163,0.294,75.101,7,1,9.0,2
1140,7IpIXqtj54e6HNt0qybueg,Dona Estrangera,0Kz18Qq6boSucTkU8R2aaF,4ZVhqckvdf3Hxe2dpWR8Mh,2011-05-17T14:03:01Z,236053.0,0.0,0.59,0.46399999999999997,-11.895,0.0345,0.7959999999999999,5.28e-05,0.10400000000000001,0.327,120.035,5,1,10.0,2
1141,2zuDIa2X5RlvPNkJQqUTcs,Corrandes De La Parella Estable,0Kz18Qq6boSucTkU8R2aaF,4ZVhqckvdf3Hxe2dpWR8Mh,2011-05-17T14:03:01Z,435000.0,0.0,0.462,0.29100000000000004,-9.362,0.0357,0.779,2.72e-05,0.0878,0.33899999999999997,180.46,0,1,12.0,2
1142,0LeNrqXFHFbpzUn1HoFOBm,El teu tresor,0Kz18Qq6boSucTkU8R2aaF,1tqsYqHUyMAUuPEX6nnLmN,2011-05-17T14:03:01Z,234440.0,0.0,0.716,0.39,-10.261,0.0325,0.7609999999999999,0.0,0.0862,0.396,129.911,1,1,6.0,2
1145,6LWnTEZKRwBYpl4QHIQMZW,L'Estaca,0Kz18Qq6boSucTkU8R2aaF,503IhhjpE9BY77tO12KoQ5,2011-05-17T14:03:01Z,238773.0,0.0,0.561,0.527,-9.408,0.0318,0.653,0.0,0.184,0.8140000000000001,98.365,4,0,7.0,2
1146,3TD9R5aG9GVwOc5S9jD0lF,Sense tu,0Kz18Qq6boSucTkU8R2aaF,1tF8PsnfLUX5KrZtgQgpYs,2011-05-17T14:03:01Z,192893.0,0.0,0.473,0.429,-7.524,0.0297,0.452,0.0,0.303,0.44799999999999995,159.899,2,1,8.0,2
1149,6AFaYmYIURcQFZ507dPw7b,Boomerang,0Kz18Qq6boSucTkU8R2aaF,5o8njTxmk05cOsuU2CRl6a,2011-05-17T14:03:01Z,307173.0,0.0,0.7020000000000001,0.529,-13.042,0.0281,0.741,0.38799999999999996,0.17600000000000002,0.64,129.941,0,1,1.0,2
1150,23rONZjISFk1zUFWgy6dxv,Aniversari,0Kz18Qq6boSucTkU8R2aaF,5o8njTxmk05cOsuU2CRl6a,2011-05-17T14:03:01Z,269333.0,0.0,0.435,0.47,-9.456,0.0346,0.858,4.9700000000000015e-05,0.11699999999999999,0.45799999999999996,134.701,7,1,2.0,2
1152,4irUBvB729kSCeNbHi7Asq,No Miris Enrere,0Kz18Qq6boSucTkU8R2aaF,26xCaO4meNspOtMY0sH0d7,2011-05-17T14:03:01Z,326933.0,0.0,0.604,0.513,-11.082,0.0301,0.39899999999999997,0.0661,0.128,0.3720000000000001,117.993,4,1,7.0,2
1155,6Ss2hzEaDrOTh9CBuWNUrp,Que tinguem sort,0Kz18Qq6boSucTkU8R2aaF,14DDnOIEieru1Xy0zcYgPR,2011-05-17T14:03:01Z,236293.0,39.0,0.603,0.27699999999999997,-12.252,0.0267,0.69,3.23e-06,0.342,0.45299999999999996,81.855,6,1,6.0,2
1163,3hYJRPqwrbFto39SRAtkLh,Punt de Creu,0Kz18Qq6boSucTkU8R2aaF,707hzWPDMBL7s1nizkeiJj,2011-05-27T13:47:53Z,156560.0,7.0,0.821,0.306,-9.66,0.0641,0.493,0.00013000000000000002,0.0751,0.7829999999999999,114.87899999999999,3,1,4.0,2
1165,0XUbxCMfZVWqCudk047CaQ,No puedo vivir sin ti - Version Acustica,0Kz18Qq6boSucTkU8R2aaF,6U0fTUroL70nySX5heirW8,2011-05-27T14:30:56Z,224413.0,38.0,0.7659999999999999,0.46399999999999997,-4.916,0.0346,0.474,0.0,0.191,0.475,127.647,0,1,12.0,2
1166,6kJdkOVgxn7R6FEFnH9wNb,Ke Rule,0Kz18Qq6boSucTkU8R2aaF,4T0MDGL74dfItLGMDEUBPq,2011-05-27T15:12:05Z,232066.0,13.0,0.752,0.225,-12.773,0.0569,0.838,0.0,0.111,0.568,138.41,0,1,12.0,2
1168,2XnQx56FWHXrMK819XwaXh,La mala reputacion,0Kz18Qq6boSucTkU8R2aaF,1GoU0auGlm6c1Gl8S4jKkN,2011-06-17T17:05:37Z,134640.0,6.0,0.7020000000000001,0.239,-15.315,0.14800000000000002,0.912,0.0,0.16,0.851,125.649,0,0,5.0,2
1170,5HABsUJwrQDihbxP7qMgWD,Sweet Dreams (Are Made Of This) - Album Version (Explicit ),0Kz18Qq6boSucTkU8R2aaF,1JTuSyKHYaRbZsl65tVAKy,2011-07-25T13:51:56Z,291440.0,1.0,0.406,0.581,-6.91,0.0318,0.00556,0.851,0.272,0.126,93.162,0,0,9.0,2
1181,5jbneWgeNyiKnNjsPwpWUp,Angie - Remastered,0Kz18Qq6boSucTkU8R2aaF,60eg3F0CmnMZZXP1kgjBrF,2011-07-25T14:03:08Z,270933.0,7.0,0.433,0.4320000000000001,-10.167,0.0293,0.4920000000000001,9.93e-05,0.11599999999999999,0.44299999999999995,138.297,9,0,6.0,2
1188,27m1soUndRthrAA1ediOXn,I Heard It Through The Grapevine,0Kz18Qq6boSucTkU8R2aaF,1jcnZvZWvAGzNyQ7GNVy8X,2011-07-25T14:40:18Z,195266.0,26.0,0.7290000000000001,0.324,-13.017000000000001,0.0393,0.195,0.0,0.10099999999999999,0.679,116.855,8,0,4.0,2
1190,6kBl749onQEDiP9GjjOVVR,It's A Man's Man's Man's World,0Kz18Qq6boSucTkU8R2aaF,4dlqUphrnAnI9nbPkfeoOU,2011-07-25T14:41:31Z,165520.0,3.0,0.46799999999999997,0.415,-9.172,0.0435,0.68,0.0072,0.0691,0.609,161.775,3,0,2.0,2
1203,74bh66qbBSBXItNO4Yo2Kd,Girls Just Want To Have Fun,0Kz18Qq6boSucTkU8R2aaF,339D6QHti4JnStRkoUvpI6,2011-09-12T08:46:39Z,162533.0,3.0,0.563,0.19699999999999998,-9.097999999999999,0.0384,0.872,0.0,0.13,0.302,114.814,11,1,12.0,2
1226,5vjQ2rOnt6giGaLk5oeQID,Under Pressure,0Kz18Qq6boSucTkU8R2aaF,4SFOg7ds45qWIsgzpbhXJf,2011-12-07T11:22:02Z,237133.0,1.0,0.677,0.517,-12.725,0.0519,0.371,0.0,0.0866,0.488,113.478,2,1,15.0,2
1238,6tJNNPyz7nBri2zZpBUte9,Downtown,0Kz18Qq6boSucTkU8R2aaF,6u0ZmjEVYYVKnii51JszaS,2012-04-04T18:25:05Z,199253.0,0.0,0.348,0.433,-13.798,0.0447,0.925,2.75e-05,0.113,0.5820000000000001,112.35600000000001,3,1,1.0,2
1256,6zJms3MX11Qu1IKF44LoRW,Us,0Kz18Qq6boSucTkU8R2aaF,0HeAK5QnrTRrksc2WuTYgy,2012-10-16T11:35:31Z,292400.0,50.0,0.217,0.305,-9.495,0.0321,0.885,0.00271,0.201,0.12,82.848,1,1,5.0,2
1260,1jdNcAD8Ir58RlsdGjJJdx,Ho Hey,0Kz18Qq6boSucTkU8R2aaF,5h7fx8ILwOZ3I5yQ4eGBl7,2013-04-09T05:51:28Z,161226.0,19.0,0.685,0.474,-9.105,0.0313,0.779,1.23e-06,0.149,0.36,79.991,0,1,5.0,2
1266,7DFNE7NO0raLIUbgzY2rzm,Let Her Go,0Kz18Qq6boSucTkU8R2aaF,2mylGx7w2Q3yhUyN8iEWOF,2013-10-02T07:58:17Z,252866.0,73.0,0.509,0.5379999999999999,-7.335,0.0572,0.385,0.0,0.10400000000000001,0.244,75.089,7,1,2.0,2
1267,1jdNcAD8Ir58RlsdGjJJdx,Ho Hey,0Kz18Qq6boSucTkU8R2aaF,5h7fx8ILwOZ3I5yQ4eGBl7,2013-10-02T07:59:06Z,161226.0,19.0,0.685,0.474,-9.105,0.0313,0.779,1.23e-06,0.149,0.36,79.991,0,1,5.0,2
1274,1jdNcAD8Ir58RlsdGjJJdx,Ho Hey,0Kz18Qq6boSucTkU8R2aaF,5h7fx8ILwOZ3I5yQ4eGBl7,2014-12-17T12:00:52Z,161226.0,19.0,0.685,0.474,-9.105,0.0313,0.779,1.23e-06,0.149,0.36,79.991,0,1,5.0,2
1280,1AhDOtG9vPSOmsWgNW0BEY,Bohemian Rhapsody - Remastered 2011,0Kz18Qq6boSucTkU8R2aaF,1TSZDcvlPtAnekTaItI3qO,2015-05-07T10:11:56Z,354320.0,27.0,0.414,0.40399999999999997,-9.927999999999999,0.0499,0.271,0.0,0.3,0.22399999999999998,71.105,0,0,11.0,2
1281,39QlSLkqq5shnpAXchT9sI,Are You With Me - Radio Edit,0Kz18Qq6boSucTkU8R2aaF,63zsZVaIMUW10wP6QanS42,2015-06-23T09:18:11Z,138842.0,46.0,0.7759999999999999,0.574,-9.882,0.0317,0.466,7.829999999999999e-05,0.131,0.41200000000000003,121.03,5,0,1.0,2
1288,0yKK9to5WLMT35x8dRU1W5,Hero,0Kz18Qq6boSucTkU8R2aaF,3VThTmMrzPDzNFSnzAUxqC,2016-12-06T14:40:09Z,190280.0,58.0,0.344,0.532,-5.763999999999999,0.0275,0.198,1.92e-05,0.115,0.256,174.76,5,1,5.0,2
1289,69KwdcJI2SoEP4E0Ja6nO3,Reborn,0Kz18Qq6boSucTkU8R2aaF,1H7BgrKPX9HHHDx7da1Q2t,2017-05-09T09:18:30Z,220160.0,9.0,0.575,0.46299999999999997,-9.124,0.0258,0.8170000000000001,0.00335,0.102,0.353,92.515,5,1,3.0,2
1302,3983kzHl1nbXFn3qwEwt3h,En La Que El Bernat Se't Troba,7vHRwRtvmggt50qUnnHeaD,4ZVhqckvdf3Hxe2dpWR8Mh,2010-11-22T14:54:55Z,257066.0,0.0,0.406,0.29,-9.656,0.0416,0.865,1.26e-05,0.139,0.743,83.383,5,1,1.0,2
1303,4NWYi22wJWu7MwR0u23oPg,Avís Per A Navegants,7vHRwRtvmggt50qUnnHeaD,4ZVhqckvdf3Hxe2dpWR8Mh,2010-11-22T14:54:55Z,165466.0,0.0,0.524,0.158,-14.338,0.0295,0.9109999999999999,0.0126,0.0975,0.564,170.226,2,1,2.0,2
1304,6ynae0t0SQHmLg1ziJpxUK,"Ai, Dolors",7vHRwRtvmggt50qUnnHeaD,4ZVhqckvdf3Hxe2dpWR8Mh,2010-11-22T14:54:55Z,193160.0,0.0,0.537,0.38799999999999996,-10.167,0.039,0.9179999999999999,0.0,0.25,0.5579999999999999,95.77,5,1,3.0,2
1305,4mqkAqGuA5YqXNDuClJkBs,Pla Quinquennal,7vHRwRtvmggt50qUnnHeaD,4ZVhqckvdf3Hxe2dpWR8Mh,2010-11-22T14:54:55Z,175173.0,0.0,0.501,0.547,-8.323,0.034,0.667,0.0,0.0744,0.6990000000000001,72.066,4,1,4.0,2
1306,7qON6Xu64Y3PF7cexmGYwT,Roma,7vHRwRtvmggt50qUnnHeaD,4ZVhqckvdf3Hxe2dpWR8Mh,2010-11-22T14:54:55Z,224880.0,0.0,0.5920000000000001,0.21600000000000005,-12.115,0.0284,0.9059999999999999,0.0028399999999999996,0.11199999999999999,0.371,100.02799999999999,4,1,5.0,2
1307,4t5uI9TzR7S5k3wFnp4Js7,Captatio Benevolentiae,7vHRwRtvmggt50qUnnHeaD,4ZVhqckvdf3Hxe2dpWR8Mh,2010-11-22T14:54:55Z,259360.0,0.0,0.42200000000000004,0.35,-10.042,0.0332,0.9009999999999999,0.0,0.0998,0.33399999999999996,169.882,5,1,6.0,2
1309,2kdWkR5mj742gZdUSxdlX6,Al Mar!,7vHRwRtvmggt50qUnnHeaD,4ZVhqckvdf3Hxe2dpWR8Mh,2010-11-22T14:54:55Z,208906.0,0.0,0.653,0.488,-10.477,0.0415,0.601,0.134,0.0974,0.627,150.0,0,1,8.0,2
1310,5nwhbih6hJpP1T3RppPElh,Els Guapos Són Els Raros,7vHRwRtvmggt50qUnnHeaD,4ZVhqckvdf3Hxe2dpWR8Mh,2010-11-22T14:54:55Z,217586.0,0.0,0.496,0.297,-10.825,0.0284,0.762,0.0,0.163,0.294,75.101,7,1,9.0,2
1311,7IpIXqtj54e6HNt0qybueg,Dona Estrangera,7vHRwRtvmggt50qUnnHeaD,4ZVhqckvdf3Hxe2dpWR8Mh,2010-11-22T14:54:55Z,236053.0,0.0,0.59,0.46399999999999997,-11.895,0.0345,0.7959999999999999,5.28e-05,0.10400000000000001,0.327,120.035,5,1,10.0,2
1312,0a6wsOBXy3W1GFLQGQAE9U,Ceràmiques Guzmán,7vHRwRtvmggt50qUnnHeaD,4ZVhqckvdf3Hxe2dpWR8Mh,2010-11-22T14:54:55Z,202533.0,0.0,0.768,0.257,-13.219000000000001,0.044000000000000004,0.738,0.000225,0.11199999999999999,0.604,120.006,2,0,11.0,2
1313,2zuDIa2X5RlvPNkJQqUTcs,Corrandes De La Parella Estable,7vHRwRtvmggt50qUnnHeaD,4ZVhqckvdf3Hxe2dpWR8Mh,2010-11-22T14:54:55Z,435000.0,0.0,0.462,0.29100000000000004,-9.362,0.0357,0.779,2.72e-05,0.0878,0.33899999999999997,180.46,0,1,12.0,2
1314,0LeNrqXFHFbpzUn1HoFOBm,El teu tresor,7vHRwRtvmggt50qUnnHeaD,1tqsYqHUyMAUuPEX6nnLmN,2010-11-22T14:55:01Z,234440.0,0.0,0.716,0.39,-10.261,0.0325,0.7609999999999999,0.0,0.0862,0.396,129.911,1,1,6.0,2
1317,6LWnTEZKRwBYpl4QHIQMZW,L'Estaca,7vHRwRtvmggt50qUnnHeaD,503IhhjpE9BY77tO12KoQ5,2010-11-22T14:56:40Z,238773.0,0.0,0.561,0.527,-9.408,0.0318,0.653,0.0,0.184,0.8140000000000001,98.365,4,0,7.0,2
1318,3TD9R5aG9GVwOc5S9jD0lF,Sense tu,7vHRwRtvmggt50qUnnHeaD,1tF8PsnfLUX5KrZtgQgpYs,2010-11-22T14:58:43Z,192893.0,0.0,0.473,0.429,-7.524,0.0297,0.452,0.0,0.303,0.44799999999999995,159.899,2,1,8.0,2
1321,6AFaYmYIURcQFZ507dPw7b,Boomerang,7vHRwRtvmggt50qUnnHeaD,5o8njTxmk05cOsuU2CRl6a,2011-03-10T11:31:18Z,307173.0,0.0,0.7020000000000001,0.529,-13.042,0.0281,0.741,0.38799999999999996,0.17600000000000002,0.64,129.941,0,1,1.0,2
1322,23rONZjISFk1zUFWgy6dxv,Aniversari,7vHRwRtvmggt50qUnnHeaD,5o8njTxmk05cOsuU2CRl6a,2011-03-10T11:31:18Z,269333.0,0.0,0.435,0.47,-9.456,0.0346,0.858,4.9700000000000015e-05,0.11699999999999999,0.45799999999999996,134.701,7,1,2.0,2
1324,4irUBvB729kSCeNbHi7Asq,No Miris Enrere,7vHRwRtvmggt50qUnnHeaD,26xCaO4meNspOtMY0sH0d7,2011-05-04T09:20:30Z,326933.0,0.0,0.604,0.513,-11.082,0.0301,0.39899999999999997,0.0661,0.128,0.3720000000000001,117.993,4,1,7.0,2
1327,6Ss2hzEaDrOTh9CBuWNUrp,Que tinguem sort,7vHRwRtvmggt50qUnnHeaD,14DDnOIEieru1Xy0zcYgPR,2011-05-04T09:31:19Z,236293.0,39.0,0.603,0.27699999999999997,-12.252,0.0267,0.69,3.23e-06,0.342,0.45299999999999996,81.855,6,1,6.0,2
1328,6rpw7Hx6WCB6N6yXfxdyll,Jean-Luc,7vHRwRtvmggt50qUnnHeaD,0JG73B0tzdrrMLNzkAudNX,2011-05-17T14:25:57Z,258399.0,0.0,0.716,0.602,-8.713,0.055,0.826,3.47e-05,0.0856,0.871,123.98100000000001,4,1,1.0,2
1331,75twu9Izmk0Jkb3AjAKChx,Liverpool,7vHRwRtvmggt50qUnnHeaD,0JG73B0tzdrrMLNzkAudNX,2011-05-17T14:25:57Z,271386.0,0.0,0.449,0.27899999999999997,-13.267000000000001,0.0495,0.7829999999999999,4.21e-06,0.318,0.192,132.612,7,1,4.0,2
1332,6pRxXXvUQM1uTMvq8jdfwp,L'home que va matar Liberty Valance,7vHRwRtvmggt50qUnnHeaD,0JG73B0tzdrrMLNzkAudNX,2011-05-17T14:25:57Z,291360.0,0.0,0.462,0.294,-15.14,0.034,0.649,0.00075,0.10800000000000001,0.265,102.993,4,1,5.0,2
1334,67pPsc7Xw1jYQPsIeluzpW,L'home que treballa fent de gos,7vHRwRtvmggt50qUnnHeaD,0JG73B0tzdrrMLNzkAudNX,2011-05-17T14:25:57Z,234386.0,0.0,0.41600000000000004,0.5720000000000001,-9.401,0.076,0.484,0.0,0.102,0.608,180.12400000000005,4,1,7.0,2
1335,4XUF4yOjxykT34gAtppQbk,Reikjavik,7vHRwRtvmggt50qUnnHeaD,0JG73B0tzdrrMLNzkAudNX,2011-05-17T14:25:57Z,265266.0,0.0,0.6779999999999999,0.20800000000000002,-16.146,0.0593,0.785,4.07e-06,0.155,0.221,133.906,3,1,8.0,2
1336,5A8qYV3u9NGgomiAOoWC4b,Els binocles d'en Pere,7vHRwRtvmggt50qUnnHeaD,0JG73B0tzdrrMLNzkAudNX,2011-05-17T14:25:57Z,265680.0,0.0,0.586,0.405,-11.41,0.036000000000000004,0.541,0.0,0.13,0.449,132.767,9,1,9.0,2
1337,0FggDyzTrSh9bQnfmLAvSK,Súper bon noi,7vHRwRtvmggt50qUnnHeaD,0JG73B0tzdrrMLNzkAudNX,2011-05-17T14:25:57Z,213013.0,0.0,0.526,0.452,-11.33,0.0516,0.795,3.41e-06,0.508,0.667,185.979,4,1,10.0,2
1338,5CPtQmZnsIo96pLLb0r7tx,Armengol,7vHRwRtvmggt50qUnnHeaD,0JG73B0tzdrrMLNzkAudNX,2011-05-17T14:25:57Z,443133.0,0.0,0.373,0.374,-11.582,0.0452,0.7240000000000001,9.31e-05,0.331,0.35600000000000004,177.608,2,1,11.0,2
1340,5jlIwfsoQFdXgrMXD6rQkZ,Per mars i montanyes,7vHRwRtvmggt50qUnnHeaD,0JG73B0tzdrrMLNzkAudNX,2011-05-17T14:25:57Z,205413.0,0.0,0.561,0.4270000000000001,-13.529000000000002,0.0268,0.603,8.01e-05,0.515,0.282,95.07,7,1,13.0,2
1341,5vhU7Opl0Mm22YZJjQgnLy,Déjà-Vu,7vHRwRtvmggt50qUnnHeaD,0JG73B0tzdrrMLNzkAudNX,2011-05-17T14:25:57Z,156226.0,0.0,0.583,0.498,-11.555,0.127,0.762,1.06e-06,0.304,0.239,174.96099999999996,0,1,1.0,2
