,added_at,track.album.album_type,track.album.artists,track.album.available_markets,track.album.external_urls.spotify,track.album.href,track.album.id,track.album.images,track.album.name,track.album.release_date,track.album.release_date_precision,track.album.total_tracks,track.album.type,track.album.uri,track.artists,track.available_markets,track.disc_number,track.duration_ms,track.explicit,track.external_ids.isrc,track.external_urls.spotify,track.href,track.id,track.is_local,track.name,track.popularity,track.preview_url,track.track_number,track.type,track.uri,tracks_features.danceability,tracks_features.energy,tracks_features.key,tracks_features.loudness,tracks_features.mode,tracks_features.speechiness,tracks_features.acousticness,tracks_features.instrumentalness,tracks_features.liveness,tracks_features.valence,tracks_features.tempo,tracks_features.type,tracks_features.id,tracks_features.uri,tracks_features.track_href,tracks_features.analysis_url,tracks_features.duration_ms,tracks_features.time_signature
0,2019-08-20T18:00:16Z,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6Zd2JZF0kIBpeyv2FlPh8i'}, 'href': 'https://api.spotify.com/v1/artists/6Zd2JZF0kIBpeyv2FlPh8i', 'id': '6Zd2JZF0kIBpeyv2FlPh8i', 'name': 'Huecco', 'type': 'artist', 'uri': 'spotify:artist:6Zd2JZF0kIBpeyv2FlPh8i'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5soMpG6E6oApEiCZgrWeVz'}, 'href': 'https://api.spotify.com/v1/artists/5soMpG6E6oApEiCZgrWeVz', 'id': '5soMpG6E6oApEiCZgrWeVz', 'name': 'Rozalén', 'type': 'artist', 'uri': 'spotify:artist:5soMpG6E6oApEiCZgrWeVz'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",https://open.spotify.com/album/0dQb9uuvNoAiAFKUvlfW6i,https://api.spotify.com/v1/albums/0dQb9uuvNoAiAFKUvlfW6i,0dQb9uuvNoAiAFKUvlfW6i,"[{'height': 640, 'url': 'https://i.scdn.co/image/80f3dcd00e52f6e9ee97231412bd66bd09c8a92b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/f72d4959d71e421c26915971ec4c1417a6063b1a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/9812d288d1ba66581a62162c5e180845a1ad7033', 'width': 64}]",Mirando al cielo (feat. Rozalén) [X Aniversario],2018-04-27,day,1,album,spotify:album:0dQb9uuvNoAiAFKUvlfW6i,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6Zd2JZF0kIBpeyv2FlPh8i'}, 'href': 'https://api.spotify.com/v1/artists/6Zd2JZF0kIBpeyv2FlPh8i', 'id': '6Zd2JZF0kIBpeyv2FlPh8i', 'name': 'Huecco', 'type': 'artist', 'uri': 'spotify:artist:6Zd2JZF0kIBpeyv2FlPh8i'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5soMpG6E6oApEiCZgrWeVz'}, 'href': 'https://api.spotify.com/v1/artists/5soMpG6E6oApEiCZgrWeVz', 'id': '5soMpG6E6oApEiCZgrWeVz', 'name': 'Rozalén', 'type': 'artist', 'uri': 'spotify:artist:5soMpG6E6oApEiCZgrWeVz'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,243423,False,ES5151801255,https://open.spotify.com/track/59CdyMTI878gUG87xaDcxF,https://api.spotify.com/v1/tracks/59CdyMTI878gUG87xaDcxF,59CdyMTI878gUG87xaDcxF,False,Mirando al cielo (feat. Rozalén) - X Aniversario,60,https://p.scdn.co/mp3-preview/51c7cb3b47687106b056f7c499a5ef5b25d36d98?cid=22e782a724264812b124038bbf783396,1,track,spotify:track:59CdyMTI878gUG87xaDcxF,0.766,0.661,4,-5.818,1,0.122,0.258,0.0,0.128,0.797,91.027,audio_features,59CdyMTI878gUG87xaDcxF,spotify:track:59CdyMTI878gUG87xaDcxF,https://api.spotify.com/v1/tracks/59CdyMTI878gUG87xaDcxF,https://api.spotify.com/v1/audio-analysis/59CdyMTI878gUG87xaDcxF,243423,4
1,2019-08-17T10:08:52Z,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6vPXtLmNd3mW0dd1Rb9eQ9'}, 'href': 'https://api.spotify.com/v1/artists/6vPXtLmNd3mW0dd1Rb9eQ9', 'id': '6vPXtLmNd3mW0dd1Rb9eQ9', 'name': 'Don Patricio', 'type': 'artist', 'uri': 'spotify:artist:6vPXtLmNd3mW0dd1Rb9eQ9'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",https://open.spotify.com/album/507EX6i0GGn2b4l2DGcl2y,https://api.spotify.com/v1/albums/507EX6i0GGn2b4l2DGcl2y,507EX6i0GGn2b4l2DGcl2y,"[{'height': 640, 'url': 'https://i.scdn.co/image/96008999e1d9a12ab2ca9d5fba6bad7e53d8fba7', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/a19f800e3e730e64b81ec25e2698ac07f74adfae', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/9729bb94e22c6f248f04b0efe73734a3dd276eba', 'width': 64}]",La Dura Vida del Joven Rapero,2019-01-27,day,15,album,spotify:album:507EX6i0GGn2b4l2DGcl2y,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6vPXtLmNd3mW0dd1Rb9eQ9'}, 'href': 'https://api.spotify.com/v1/artists/6vPXtLmNd3mW0dd1Rb9eQ9', 'id': '6vPXtLmNd3mW0dd1Rb9eQ9', 'name': 'Don Patricio', 'type': 'artist', 'uri': 'spotify:artist:6vPXtLmNd3mW0dd1Rb9eQ9'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,213373,True,USCGH1926854,https://open.spotify.com/track/6G8TNOdTBpBPmDdJAvoVhA,https://api.spotify.com/v1/tracks/6G8TNOdTBpBPmDdJAvoVhA,6G8TNOdTBpBPmDdJAvoVhA,False,Enchochado de Ti,72,https://p.scdn.co/mp3-preview/37500a5d557b8f05ac58a6cc28f9ee8a3f408e47?cid=22e782a724264812b124038bbf783396,2,track,spotify:track:6G8TNOdTBpBPmDdJAvoVhA,0.556,0.508,7,-6.564,1,0.352,0.402,0.00533,0.165,0.53,180.071,audio_features,6G8TNOdTBpBPmDdJAvoVhA,spotify:track:6G8TNOdTBpBPmDdJAvoVhA,https://api.spotify.com/v1/tracks/6G8TNOdTBpBPmDdJAvoVhA,https://api.spotify.com/v1/audio-analysis/6G8TNOdTBpBPmDdJAvoVhA,213373,4
2,2019-07-30T08:29:31Z,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6eYFryfcEu3QSq59D62wZQ'}, 'href': 'https://api.spotify.com/v1/artists/6eYFryfcEu3QSq59D62wZQ', 'id': '6eYFryfcEu3QSq59D62wZQ', 'name': 'Brendon Urie', 'type': 'artist', 'uri': 'spotify:artist:6eYFryfcEu3QSq59D62wZQ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK'}, 'href': 'https://api.spotify.com/v1/artists/20JZFwl6HVl6yg8a4H3ZqK', 'id': '20JZFwl6HVl6yg8a4H3ZqK', 'name': 'Panic! At The Disco', 'type': 'artist', 'uri': 'spotify:artist:20JZFwl6HVl6yg8a4H3ZqK'}]",[],https://open.spotify.com/album/0WGakTFs8cnggcYsHjIhgy,https://api.spotify.com/v1/albums/0WGakTFs8cnggcYsHjIhgy,0WGakTFs8cnggcYsHjIhgy,"[{'height': 640, 'url': 'https://i.scdn.co/image/1f2784adc8a50ba0064ca4fdfdb08b289235ab21', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/0c5cf76ad481dd74603e103a4ac11bfeb0c2ce59', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/72e484ec4162cf9114459e8a806e5779e2a5c0ee', 'width': 64}]",ME!,2019-04-26,day,1,album,spotify:album:0WGakTFs8cnggcYsHjIhgy,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6eYFryfcEu3QSq59D62wZQ'}, 'href': 'https://api.spotify.com/v1/artists/6eYFryfcEu3QSq59D62wZQ', 'id': '6eYFryfcEu3QSq59D62wZQ', 'name': 'Brendon Urie', 'type': 'artist', 'uri': 'spotify:artist:6eYFryfcEu3QSq59D62wZQ'}]",[],1,193040,False,USUG11901267,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh,https://api.spotify.com/v1/tracks/4Sib57MmYGJzSvkW84jTwh,4Sib57MmYGJzSvkW84jTwh,False,ME! (feat. Brendon Urie of Panic! At The Disco),60,,1,track,spotify:track:4Sib57MmYGJzSvkW84jTwh,0.614,0.839,0,-4.143,1,0.0702,0.0291,0.0,0.112,0.657,182.123,audio_features,4Sib57MmYGJzSvkW84jTwh,spotify:track:4Sib57MmYGJzSvkW84jTwh,https://api.spotify.com/v1/tracks/4Sib57MmYGJzSvkW84jTwh,https://api.spotify.com/v1/audio-analysis/4Sib57MmYGJzSvkW84jTwh,193040,4
3,2019-07-29T08:41:26Z,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH'}, 'href': 'https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH', 'id': '6qqNVTkY8uBg9cP3Jd7DAH', 'name': 'Billie Eilish', 'type': 'artist', 'uri': 'spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",https://open.spotify.com/album/0S0KGZnfBGSIssfF54WSJh,https://api.spotify.com/v1/albums/0S0KGZnfBGSIssfF54WSJh,0S0KGZnfBGSIssfF54WSJh,"[{'height': 640, 'url': 'https://i.scdn.co/image/16160e9999e3395dfdef718d2e7cc8432d728920', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/3f64a047ef7a183da1f57842ca8bb8b6b61dc836', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/66effcd1e9e477d0f808c34dd52181c32d1cc894', 'width': 64}]","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,day,14,album,spotify:album:0S0KGZnfBGSIssfF54WSJh,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH'}, 'href': 'https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH', 'id': '6qqNVTkY8uBg9cP3Jd7DAH', 'name': 'Billie Eilish', 'type': 'artist', 'uri': 'spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,194087,False,USUM71900764,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,2Fxmhks0bxGSBdJ92vM42m,False,bad guy,95,,2,track,spotify:track:2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,2Fxmhks0bxGSBdJ92vM42m,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088,4
4,2019-07-25T04:48:58Z,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0luDJsRYWbHW2Sj1I5TPrE'}, 'href': 'https://api.spotify.com/v1/artists/0luDJsRYWbHW2Sj1I5TPrE', 'id': '0luDJsRYWbHW2Sj1I5TPrE', 'name': 'La Gossa Sorda', 'type': 'artist', 'uri': 'spotify:artist:0luDJsRYWbHW2Sj1I5TPrE'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",https://open.spotify.com/album/4IXXVSqyg4P8AjZRWQyNhZ,https://api.spotify.com/v1/albums/4IXXVSqyg4P8AjZRWQyNhZ,4IXXVSqyg4P8AjZRWQyNhZ,"[{'height': 640, 'url': 'https://i.scdn.co/image/29bb2b674799b79529e7c57890bdc6143757af7f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/7288a233effe8df1f35c96d31b9bfb4e4b51b927', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/1464a7889a0fa4ae5971bfca3e37803752fc75d3', 'width': 64}]",La Polseguera,2014-07-11,day,12,album,spotify:album:4IXXVSqyg4P8AjZRWQyNhZ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0luDJsRYWbHW2Sj1I5TPrE'}, 'href': 'https://api.spotify.com/v1/artists/0luDJsRYWbHW2Sj1I5TPrE', 'id': '0luDJsRYWbHW2Sj1I5TPrE', 'name': 'La Gossa Sorda', 'type': 'artist', 'uri': 'spotify:artist:0luDJsRYWbHW2Sj1I5TPrE'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,265386,False,ES8241427204,https://open.spotify.com/track/7tiu52iT5YeFY7QhOCpmOs,https://api.spotify.com/v1/tracks/7tiu52iT5YeFY7QhOCpmOs,7tiu52iT5YeFY7QhOCpmOs,False,Esbarzers,48,https://p.scdn.co/mp3-preview/4aad5c05ff797aeb27015426999e44a4e8c9139d?cid=22e782a724264812b124038bbf783396,4,track,spotify:track:7tiu52iT5YeFY7QhOCpmOs,0.816,0.804,6,-5.914,0,0.0365,0.0474,0.0,0.0838,0.963,143.97,audio_features,7tiu52iT5YeFY7QhOCpmOs,spotify:track:7tiu52iT5YeFY7QhOCpmOs,https://api.spotify.com/v1/tracks/7tiu52iT5YeFY7QhOCpmOs,https://api.spotify.com/v1/audio-analysis/7tiu52iT5YeFY7QhOCpmOs,265387,4
5,2019-07-10T19:45:12Z,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",https://open.spotify.com/album/30DUH3tKG4AYkoo7Wvce0M,https://api.spotify.com/v1/albums/30DUH3tKG4AYkoo7Wvce0M,30DUH3tKG4AYkoo7Wvce0M,"[{'height': 640, 'url': 'https://i.scdn.co/image/eae1d332cfa873e6292795a434bd2c4fecf0f47c', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/c66adacf9c3cd5899c5b6f370ca0f98e39c2a7f5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/55c48fd2906836cc4c224c538b8477d166a23276', 'width': 64}]",Salsa Choke y Urbana,2017-12-12,day,23,album,spotify:album:30DUH3tKG4AYkoo7Wvce0M,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7f5E8ZLFN1ArpHjsw43Diy'}, 'href': 'https://api.spotify.com/v1/artists/7f5E8ZLFN1ArpHjsw43Diy', 'id': '7f5E8ZLFN1ArpHjsw43Diy', 'name': 'El Junte El Sobre Natural', 'type': 'artist', 'uri': 'spotify:artist:7f5E8ZLFN1ArpHjsw43Diy'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,254854,False,FR59R1643215,https://open.spotify.com/track/5wHBXuiNT0tZZqWeSYJoSA,https://api.spotify.com/v1/tracks/5wHBXuiNT0tZZqWeSYJoSA,5wHBXuiNT0tZZqWeSYJoSA,False,No Pares,1,https://p.scdn.co/mp3-preview/db2300d4678f7990d804bd576a2db8f1f4b663e4?cid=22e782a724264812b124038bbf783396,19,track,spotify:track:5wHBXuiNT0tZZqWeSYJoSA,0.739,0.94,7,-1.758,1,0.159,0.287,3.67e-05,0.0693,0.766,194.107,audio_features,5wHBXuiNT0tZZqWeSYJoSA,spotify:track:5wHBXuiNT0tZZqWeSYJoSA,https://api.spotify.com/v1/tracks/5wHBXuiNT0tZZqWeSYJoSA,https://api.spotify.com/v1/audio-analysis/5wHBXuiNT0tZZqWeSYJoSA,254854,4
6,2019-07-06T10:43:27Z,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/75EZuo5MHV2572NRpMWotC'}, 'href': 'https://api.spotify.com/v1/artists/75EZuo5MHV2572NRpMWotC', 'id': '75EZuo5MHV2572NRpMWotC', 'name': 'Crystal Fighters', 'type': 'artist', 'uri': 'spotify:artist:75EZuo5MHV2572NRpMWotC'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",https://open.spotify.com/album/1d4Ar04sKluovEXpEDtbex,https://api.spotify.com/v1/albums/1d4Ar04sKluovEXpEDtbex,1d4Ar04sKluovEXpEDtbex,"[{'height': 640, 'url': 'https://i.scdn.co/image/439f12b12e71f0dc1b4a00b6d20c13d3630eafaf', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/dd1f20f6e28260d14f2c8e830bdfee5a29be3a76', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/9fce91c0bce41624ad51febc697f4b3791aec736', 'width': 64}]",Gaia & Friends,2019-03-01,day,15,album,spotify:album:1d4Ar04sKluovEXpEDtbex,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/75EZuo5MHV2572NRpMWotC'}, 'href': 'https://api.spotify.com/v1/artists/75EZuo5MHV2572NRpMWotC', 'id': '75EZuo5MHV2572NRpMWotC', 'name': 'Crystal Fighters', 'type': 'artist', 'uri': 'spotify:artist:75EZuo5MHV2572NRpMWotC'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,217414,False,GBAHT1800158,https://open.spotify.com/track/6tHfnhIh4gqMJudl8pBdkY,https://api.spotify.com/v1/tracks/6tHfnhIh4gqMJudl8pBdkY,6tHfnhIh4gqMJudl8pBdkY,False,Boomin' In Your Jeep,39,https://p.scdn.co/mp3-preview/a01415a39d7f040e41b59d8d2d105ea976c0c138?cid=22e782a724264812b124038bbf783396,15,track,spotify:track:6tHfnhIh4gqMJudl8pBdkY,0.63,0.785,7,-5.179,1,0.0565,0.000628,0.00115,0.21,0.209,164.047,audio_features,6tHfnhIh4gqMJudl8pBdkY,spotify:track:6tHfnhIh4gqMJudl8pBdkY,https://api.spotify.com/v1/tracks/6tHfnhIh4gqMJudl8pBdkY,https://api.spotify.com/v1/audio-analysis/6tHfnhIh4gqMJudl8pBdkY,217414,4
