,Name,Score,Price,Pets,Link
21,The Leaf Boutique Hotel,9.2,€ 53,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/upon-lisbon-residences.en-gb.html
22,Tivoli Oriente Hotel,8.7,€ 132,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/memmo-principe-real.en-gb.html
23,Torel Palace Lisbon,9.3,€ 124,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/chiado-arty-flats.en-gb.html
24,My Story Hotel Tejo,9.0,€ 78,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/empire-lisbon.en-gb.html
25,Jupiter Lisboa Hotel,9.0,€ 89,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lux-lisboa-park.en-gb.html
26,Lisbon Art Stay Apartments Baixa,9.1,€ 91,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/hotelmundial.en-gb.html
27,Chalet D´Ávila Guest House,9.2,€ 36,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/h10-duque-de-loule.en-gb.html
28,Hotel Marques De Pombal,8.9,€ 72,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/corpo-santo.en-gb.html
29,Hotel Borges Chiado,8.0,€ 124,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/pt/the-one-palacio-da-anunciada.en-gb.html
30,Hotel Santa Justa,9.2,€ 69,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisbon-short-stay-apartments-baixa.en-gb.html
31,Hotel White Lisboa,9.0,€ 77,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/clarion-suites-lisboa.en-gb.html
32,The Lift Boutique Hotel,8.4,€ 79,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/portugal-boutique.en-gb.html
33,Rossio Garden Hotel,8.7,€ 152,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/turim-boulevard.en-gb.html
34,Rossio Boutique Hotel,8.6,€ 164,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/da-baixa.en-gb.html
35,Memmo Alfama - Design Hotels,9.2,€ 160,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/tempo-flh-hotels-lisboa.en-gb.html
36,TURIM Av. Liberdade Hotel,8.1,€ 71,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisboa-pessoa.en-gb.html
37,Hotel Roma,8.7,€ 59,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/porto-bay-liberdade.en-gb.html
38,Hotel Botanico,8.6,€ 118,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/iberostar-lisboa.en-gb.html
39,Duplo Charme Boutique Hotel,8.4,€ 54,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tvlisboalisboa.en-gb.html
40,Tivoli Avenida Liberdade Lisboa – A Leading Hotel of the World,9.1,€ 199,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/rossio-garden.en-gb.html
41,Hotel Florida,8.2,€ 58,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/torel-palace.en-gb.html
42,Hotel LX Rossio,8.0,€ 64,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/jupiter-lisboa.en-gb.html
43,VIP Executive Arts Hotel,8.1,€ 83,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/the-lumiares.en-gb.html
44,LX51 Smart Studios & Suites - Lisbon center,8.3,€ 74,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/radisson-sas.en-gb.html
45,Holiday Inn Express Lisbon Airport,8.0,€ 89,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tryp-lisboa-aeroporto.en-gb.html
46,Hotel INN Rossio,7.8,€ 84,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/upon-lisbon-residences.en-gb.html
47,The Lumiares Hotel & Spa - Small Luxury Hotels Of The World,9.3,€ 235,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/memmo-principe-real.en-gb.html
48,Corinthia Lisbon,8.9,€ 152,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/chiado-arty-flats.en-gb.html
49,My Story Hotel Ouro,9.0,€ 71,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/empire-lisbon.en-gb.html
50,Tivoli Avenida Liberdade Lisboa – A Leading Hotel of the World,9.1,€ 199,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lux-lisboa-park.en-gb.html
51,Hotel Do Chile,8.2,€ 52,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/hotelmundial.en-gb.html
52,Sheraton Lisboa Hotel & Spa,8.6,€ 151,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/h10-duque-de-loule.en-gb.html
53,The Icons Hotel by TRIUS Hotels,8.3,€ 73,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/corpo-santo.en-gb.html
54,Pestana Palace Lisboa Hotel & National Monument - The Leading Hotels of the World,9.0,€ 224,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/pt/the-one-palacio-da-anunciada.en-gb.html
55,VIP Executive Arts Hotel,8.1,€ 83,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisbon-short-stay-apartments-baixa.en-gb.html
56,Eurostars Museum,9.1,€ 123,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/clarion-suites-lisboa.en-gb.html
57,Lisbon City Hotel by City Hotels,8.1,€ 54,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/portugal-boutique.en-gb.html
58,Chiado Arty Flats,9.5,€ 113,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/turim-boulevard.en-gb.html
59,Lisbon Wine Hotel,9.3,€ 82,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/da-baixa.en-gb.html
60,Lisbon Serviced Apartments - Campos,8.4,€ 67,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/tempo-flh-hotels-lisboa.en-gb.html
61,Hotel Ibis Lisboa Parque das Nações,8.4,€ 89,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisboa-pessoa.en-gb.html
62,Feels Like Home Rossio Prime Suites,8.9,€ 57,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/porto-bay-liberdade.en-gb.html
63,Hotel Convento do Salvador,9.0,€ 144,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/iberostar-lisboa.en-gb.html
64,Lutecia Smart Design Hotel,8.4,€ 71,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tvlisboalisboa.en-gb.html
65,TURIM Saldanha Hotel,8.5,€ 71,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/rossio-garden.en-gb.html
66,Browns Central Hotel,9.2,€ 100,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/torel-palace.en-gb.html
67,Holiday Inn Lisbon-Continental,8.2,€ 84,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/jupiter-lisboa.en-gb.html
68,Residencial Joao XXI,6.9,€ 24,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/the-lumiares.en-gb.html
69,The Visionaire Apartments,9.3,€ 132,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/radisson-sas.en-gb.html
70,MYRIAD by SANA Hotels,9.3,€ 199,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tryp-lisboa-aeroporto.en-gb.html
71,Feels Like Home Bica Prime Suites,9.0,€ 69,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/upon-lisbon-residences.en-gb.html
72,Hotel A.S. Lisboa,8.0,€ 69,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/memmo-principe-real.en-gb.html
73,Holiday Inn Lisbon,7.9,€ 94,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/chiado-arty-flats.en-gb.html
74,Lisbon Marriott Hotel,8.2,€ 123,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/empire-lisbon.en-gb.html
75,EPIC SANA Lisboa Hotel,9.2,€ 194,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lux-lisboa-park.en-gb.html
76,Czar Lisbon Hotel,8.4,€ 79,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/hotelmundial.en-gb.html
77,Neya Lisboa Hotel,8.4,€ 103,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/h10-duque-de-loule.en-gb.html
78,Browns Central Hotel,9.2,€ 100,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/corpo-santo.en-gb.html
79,Figueira by The Beautique Hotels,8.9,€ 94,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/pt/the-one-palacio-da-anunciada.en-gb.html
80,GS Chiado Boutique Studios & Suites,8.9,€ 54,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisbon-short-stay-apartments-baixa.en-gb.html
81,Novotel Lisboa,8.0,€ 108,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/clarion-suites-lisboa.en-gb.html
82,Eurostars Das Letras,8.4,€ 113,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/portugal-boutique.en-gb.html
83,Four Seasons Hotel Ritz Lisbon,8.5,€ 594,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/turim-boulevard.en-gb.html
84,Lisbon Serviced Apartments - Avenida,8.7,€ 83,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/da-baixa.en-gb.html
85,Lisboa Central Park,7.9,€ 54,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/tempo-flh-hotels-lisboa.en-gb.html
86,Ouro Grand by Level Residences,9.4,€ 129,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisboa-pessoa.en-gb.html
87,Feels Like Home Chiado Prime Suites,9.2,€ 67,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/porto-bay-liberdade.en-gb.html
88,easyHotel Lisbon,8.0,€ 39,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/iberostar-lisboa.en-gb.html
89,Bairro Alto Hotel,9.3,€ 289,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tvlisboalisboa.en-gb.html
90,Hotel Alif Avenidas,8.4,€ 94,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/rossio-garden.en-gb.html
91,EVOLUTION Lisboa Hotel,8.9,€ 114,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/torel-palace.en-gb.html
92,Browns Downtown Hotel,9.1,€ 84,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/jupiter-lisboa.en-gb.html
93,Olissippo Lapa Palace – The Leading Hotels of the World,9.2,€ 454,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/the-lumiares.en-gb.html
94,Ibis Styles Lisboa Centro Marquês de Pombal,8.5,€ 63,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/radisson-sas.en-gb.html
95,The Lisbonaire Apartments,9.3,€ 123,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tryp-lisboa-aeroporto.en-gb.html
96,Residencial Geres,7.4,€ 34,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/upon-lisbon-residences.en-gb.html
97,VIP Executive Eden Aparthotel,7.8,€ 69,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/memmo-principe-real.en-gb.html
98,Casa Balthazar,9.5,€ 136,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/chiado-arty-flats.en-gb.html
99,B&B Hotel Lisboa Aeroporto,9.0,€ 39,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/empire-lisbon.en-gb.html
100,VIP Executive Eden Aparthotel,7.8,€ 69,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lux-lisboa-park.en-gb.html
101,Casa Balthazar,9.5,€ 136,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/hotelmundial.en-gb.html
102,B&B Hotel Lisboa Aeroporto,9.0,€ 39,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/h10-duque-de-loule.en-gb.html
103,Casa Oliver Boutique B&B - Principe Real,8.4,€ 69,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/corpo-santo.en-gb.html
104,Garam Lisboa,9.0,€ 84,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/pt/the-one-palacio-da-anunciada.en-gb.html
105,NH Collection Lisboa Liberdade,8.8,€ 104,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisbon-short-stay-apartments-baixa.en-gb.html
106,Hotel Real Palacio,8.3,€ 121,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/clarion-suites-lisboa.en-gb.html
107,Hotel Principe Lisboa,8.8,€ 79,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/portugal-boutique.en-gb.html
108,SANA Reno Hotel,8.3,€ 89,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/turim-boulevard.en-gb.html
109,America Diamonds Hotel & Sushi Bar,8.7,€ 98,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/da-baixa.en-gb.html
110,TURIM Terreiro do Paço Hotel,8.1,€ 86,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/tempo-flh-hotels-lisboa.en-gb.html
111,Lisbon Five Stars Apartments 8 Building,8.5,€ 319,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisboa-pessoa.en-gb.html
112,My Suite Lisbon Guest House – Principe Real,9.0,€ 74,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/porto-bay-liberdade.en-gb.html
113,Urbano FLH Hotels Lisboa,9.1,€ 64,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/iberostar-lisboa.en-gb.html
114,Lisbon Serviced Apartments - Liberdade,8.7,€ 93,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tvlisboalisboa.en-gb.html
115,Dom Pedro Lisboa,8.6,€ 124,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/rossio-garden.en-gb.html
116,Olissippo Oriente,8.8,€ 132,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/torel-palace.en-gb.html
117,Lisbon Sao Bento Hotel,8.8,€ 79,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/jupiter-lisboa.en-gb.html
118,Hotel Mercure Lisboa,8.0,€ 108,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/the-lumiares.en-gb.html
119,Zenit Lisboa,8.3,€ 122,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/radisson-sas.en-gb.html
120,Draft Hostel & Rooms,8.8,€ 49,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tryp-lisboa-aeroporto.en-gb.html
121,Exe Saldanha,9.1,€ 93,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/upon-lisbon-residences.en-gb.html
122,Avani Avenida Liberdade Lisbon Hotel,8.6,€ 99,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/memmo-principe-real.en-gb.html
123,Stay Hotel Lisboa Centro Chiado,8.4,€ 74,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/chiado-arty-flats.en-gb.html
124,Lisbon Finestay 8 Building Apartments,8.8,€ 152,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/empire-lisbon.en-gb.html
125,Lisbon Finestay 8 Building Apartments,8.8,€ 152,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lux-lisboa-park.en-gb.html
126,Lisbon Serviced Apartments - Baixa Castelo,8.8,€ 104,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/hotelmundial.en-gb.html
127,TURIM Alameda Hotel,8.2,€ 61,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/h10-duque-de-loule.en-gb.html
128,Alfama - Lisbon Lounge Suites,8.9,€ 65,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/corpo-santo.en-gb.html
129,Palácio Camões - Lisbon Serviced Apartments,8.7,€ 105,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/pt/the-one-palacio-da-anunciada.en-gb.html
130,Internacional Design Hotel,8.7,€ 117,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisbon-short-stay-apartments-baixa.en-gb.html
131,AlmaLusa Baixa/Chiado,9.2,€ 134,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/clarion-suites-lisboa.en-gb.html
132,Dear Lisbon - Gallery House,9.3,€ 83,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/portugal-boutique.en-gb.html
133,Sunset Destination Hostel,8.9,€ 58,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/turim-boulevard.en-gb.html
134,Alfama Yellow House,8.0,€ 64,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/da-baixa.en-gb.html
135,Feeling Chiado 15,9.4,€ 74,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/tempo-flh-hotels-lisboa.en-gb.html
136,Villa Baixa - Lisbon Luxury Apartments,9.5,€ 90,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisboa-pessoa.en-gb.html
137,Hotel Excelsior,7.0,€ 69,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/porto-bay-liberdade.en-gb.html
138,Masa Hotel Almirante,8.4,€ 63,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/iberostar-lisboa.en-gb.html
139,TURIM Marques Hotel,8.7,€ 71,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tvlisboalisboa.en-gb.html
140,Hotel ibis Lisboa Alfragide,8.2,€ 59,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/rossio-garden.en-gb.html
141,Dear Lisbon - Palace Chiado Suites,9.3,€ 60,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/torel-palace.en-gb.html
142,Dear Lisbon - Charming House,9.0,€ 88,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/jupiter-lisboa.en-gb.html
143,Hotel Alif Campo Pequeno,8.0,€ 79,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/the-lumiares.en-gb.html
144,Lx Boutique Hotel,8.9,€ 139,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/radisson-sas.en-gb.html
145,Hotel Gat Rossio,8.6,€ 68,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tryp-lisboa-aeroporto.en-gb.html
146,Lisbon Finestay Mastro Apartments,-1,€ 666666,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/upon-lisbon-residences.en-gb.html
147,The Hygge Lisbon Suites - Estrela,8.2,€ 48,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/memmo-principe-real.en-gb.html
148,Pensao Londres,7.9,€ 44,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/chiado-arty-flats.en-gb.html
149,Hotel 3K Madrid,7.3,€ 44,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/empire-lisbon.en-gb.html
150,Canaan Lifestyle Apartments Lisbon Combro 77,8.6,€ 42,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lux-lisboa-park.en-gb.html
151,Lisbon City Apartments & Suites by City Hotels,8.3,€ 37,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/hotelmundial.en-gb.html
152,1869 Príncipe Real House,9.2,€ 81,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/h10-duque-de-loule.en-gb.html
153,Rossio Apartments,8.9,€ 117,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/corpo-santo.en-gb.html
154,Hotel Travel Park Lisboa,8.4,€ 58,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/pt/the-one-palacio-da-anunciada.en-gb.html
155,The Homeboat Company Parque das Nações-Lisboa,9.4,€ 114,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisbon-short-stay-apartments-baixa.en-gb.html
156,EXE Liberdade,-1,€ 666666,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/clarion-suites-lisboa.en-gb.html
157,Lisboa Bungalows,7.3,€ 70,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/portugal-boutique.en-gb.html
158,DoubleTree by Hilton Lisbon Fontana Park,7.9,€ 95,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/turim-boulevard.en-gb.html
159,Hotel Canada,8.5,€ 74,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/da-baixa.en-gb.html
160,TURIM Lisboa Hotel,8.1,€ 64,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/tempo-flh-hotels-lisboa.en-gb.html
161,Inn Bairro Alto B&B / B.A Sweet,8.8,€ 70,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisboa-pessoa.en-gb.html
162,Chiado 44,9.0,€ 69,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/porto-bay-liberdade.en-gb.html
163,Lisbon Serviced Apartments - Benformoso,8.5,€ 81,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/iberostar-lisboa.en-gb.html
164,Flores Guest House,9.0,€ 74,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tvlisboalisboa.en-gb.html
165,Alecrim ao Chiado,9.4,€ 113,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/rossio-garden.en-gb.html
166,Hotel Miraparque,8.5,€ 60,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/torel-palace.en-gb.html
167,Hotel Lisboa Plaza - Lisbon Heritage Collection,9.1,€ 173,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/jupiter-lisboa.en-gb.html
168,TURIM Restauradores Hotel,8.0,€ 61,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/the-lumiares.en-gb.html
169,Pousada de Lisboa - Small Luxury Hotels Of The World,9.1,€ 290,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/radisson-sas.en-gb.html
170,Home Sweet Lisbon Suites,8.3,€ 136,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tryp-lisboa-aeroporto.en-gb.html
171,Boho Guesthouse - Rooms & Apartments,8.9,€ 39,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/upon-lisbon-residences.en-gb.html
172,Dear Lisbon - Bordalo Palace Chiado,9.3,€ 57,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/memmo-principe-real.en-gb.html
173,Lx Flowers Apartments,9.2,€ 93,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/chiado-arty-flats.en-gb.html
174,Hotel Avenida Park,7.4,€ 58,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/empire-lisbon.en-gb.html
175,TURIM Luxe Hotel,7.4,€ 64,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lux-lisboa-park.en-gb.html
176,Lisboa Central Hostel,9.3,€ 72,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/hotelmundial.en-gb.html
177,HF Fenix Lisboa,8.6,€ 85,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/h10-duque-de-loule.en-gb.html
178,Lisbon Serviced Apartments - Madalena,8.7,€ 97,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/corpo-santo.en-gb.html
179,Eurostars Lisboa Parque,8.4,€ 113,"
Pets are allowed on request. Charges may be applicable.
",https://www.booking.com/hotel/pt/the-one-palacio-da-anunciada.en-gb.html
180,Lisbon Serviced Apartments - Principe Real,8.8,€ 77,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisbon-short-stay-apartments-baixa.en-gb.html
181,Lisbon Serviced Apartments - Castelo S. Jorge,8.3,€ 82,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/clarion-suites-lisboa.en-gb.html
182,The Vintage Hotel & Spa – Lisbon,9.0,€ 225,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/portugal-boutique.en-gb.html
183,SANA Executive Hotel,8.2,€ 84,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/turim-boulevard.en-gb.html
184,Palacio do Governador,9.1,€ 207,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/da-baixa.en-gb.html
185,Hotel ibis Lisboa Jose Malhoa,8.4,€ 75,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/tempo-flh-hotels-lisboa.en-gb.html
186,PortoBay Marquês,9.0,€ 99,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/lisboa-pessoa.en-gb.html
187,Castello Prime Suites,-1,€ 666666,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/porto-bay-liberdade.en-gb.html
188,Be My Neighbour,8.6,€ 77,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/iberostar-lisboa.en-gb.html
189,Lisbon Check-In Guesthouse,8.8,€ 59,"
Pets are allowed. Charges may be applicable.
",https://www.booking.com/hotel/pt/tvlisboalisboa.en-gb.html
190,Pateo Lisbon Lounge Suites,9.2,€ 117,"
Pets are not allowed.
",https://www.booking.com/hotel/pt/rossio-garden.en-gb.html
