,Id,Name,Playlist_Id,Album_Id,Date_added,Duration,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Key,Mode,Track_Number,Unnamed: 0,added_at,track.album.album_type,track.album.artists,track.album.available_markets,track.album.external_urls.spotify,track.album.href,track.album.id,track.album.images,track.album.name,track.album.release_date,track.album.release_date_precision,track.album.total_tracks,track.album.type,track.album.uri,track.artists,track.available_markets,track.disc_number,track.duration_ms,track.explicit,track.external_ids.isrc,track.external_urls.spotify,track.href,track.id,track.is_local,track.name,track.popularity,track.preview_url,track.track_number,track.type,track.uri,tracks_features.danceability,tracks_features.energy,tracks_features.key,tracks_features.loudness,tracks_features.mode,tracks_features.speechiness,tracks_features.acousticness,tracks_features.instrumentalness,tracks_features.liveness,tracks_features.valence,tracks_features.tempo,tracks_features.type,tracks_features.id,tracks_features.uri,tracks_features.track_href,tracks_features.analysis_url,tracks_features.duration_ms,tracks_features.time_signature,C1,C2,C3,cluster,distance_cluster
63,2SuybSHoi70J5fUME8Q2FK,Bishop Allen Drive,03aHsHAJv9vHySsb82CYB7,1D4pWDyvBQeq4x4UKTVvuI,2017-03-29T18:14:26Z,176066.0,11.0,0.612,0.29100000000000004,-12.577,0.0333,0.435,1.07e-05,0.11699999999999999,0.475,144.143,7,1,4.0,63.0,2017-06-28T09:26:46Z,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/75EZuo5MHV2572NRpMWotC'}, 'href': 'https://api.spotify.com/v1/artists/75EZuo5MHV2572NRpMWotC', 'id': '75EZuo5MHV2572NRpMWotC', 'name': 'Crystal Fighters', 'type': 'artist', 'uri': 'spotify:artist:75EZuo5MHV2572NRpMWotC'}]","['CA', 'US']",https://open.spotify.com/album/00v21bgN2da5KonMWEAMec,https://api.spotify.com/v1/albums/00v21bgN2da5KonMWEAMec,00v21bgN2da5KonMWEAMec,"[{'height': 640, 'url': 'https://i.scdn.co/image/3fa56eabf818298c1920b33a22b52a19d5bd8680', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/941cf92143e5dda0f0eead7d59f10f7830d5ac97', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/df93bbc5b3e4a89ff93ec828b73de4d233cf3ea9', 'width': 64}]",Star Of Love,2010,year,13.0,album,spotify:album:00v21bgN2da5KonMWEAMec,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/75EZuo5MHV2572NRpMWotC'}, 'href': 'https://api.spotify.com/v1/artists/75EZuo5MHV2572NRpMWotC', 'id': '75EZuo5MHV2572NRpMWotC', 'name': 'Crystal Fighters', 'type': 'artist', 'uri': 'spotify:artist:75EZuo5MHV2572NRpMWotC'}]","['CA', 'US']",1.0,306440.0,False,GBE7C1000013,https://open.spotify.com/track/3dXNrqnhNUPdrkvnj8TjvX,https://api.spotify.com/v1/tracks/3dXNrqnhNUPdrkvnj8TjvX,3dXNrqnhNUPdrkvnj8TjvX,False,At Home,39.0,https://p.scdn.co/mp3-preview/b23ace802c8bfd29d20d9e0866fdc3a1d6b09c94?cid=22e782a724264812b124038bbf783396,9.0,track,spotify:track:3dXNrqnhNUPdrkvnj8TjvX,0.649,0.894,11.0,-4.788,1.0,0.0307,0.106,0.133,0.12300000000000001,0.35200000000000004,105.016,audio_features,3dXNrqnhNUPdrkvnj8TjvX,spotify:track:3dXNrqnhNUPdrkvnj8TjvX,https://api.spotify.com/v1/tracks/3dXNrqnhNUPdrkvnj8TjvX,https://api.spotify.com/v1/audio-analysis/3dXNrqnhNUPdrkvnj8TjvX,306440.0,4.0,0.15397687309624664,-0.7653386265861284,-0.10311717929600864,2,0.6502157514794055
68,1Dy4LJG6uP0QdNzzLhhMeo,Coupla Easy Things,03aHsHAJv9vHySsb82CYB7,1D4pWDyvBQeq4x4UKTVvuI,2017-03-29T18:14:26Z,141466.0,7.0,0.662,0.298,-12.384,0.0322,0.5539999999999999,0.000106,0.0854,0.41100000000000003,111.14399999999999,7,1,9.0,68.0,2017-06-22T10:44:10Z,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2n3X1jDDPkHScKnzME6ALu'}, 'href': 'https://api.spotify.com/v1/artists/2n3X1jDDPkHScKnzME6ALu', 'id': '2n3X1jDDPkHScKnzME6ALu', 'name': 'Electric Nana', 'type': 'artist', 'uri': 'spotify:artist:2n3X1jDDPkHScKnzME6ALu'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",https://open.spotify.com/album/2DY30lqfHeX3zWUFC8Tt4d,https://api.spotify.com/v1/albums/2DY30lqfHeX3zWUFC8Tt4d,2DY30lqfHeX3zWUFC8Tt4d,"[{'height': 640, 'url': 'https://i.scdn.co/image/06bbacee55fcb5eb1a664ebccc69a2d11988d3c7', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/3c7049424861e1659ffe6961f1dc8fd4d69959e9', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/566b13da383ba544ae5202c9a234f74ef80ba320', 'width': 64}]",To Life!,2015-04-21,day,13.0,album,spotify:album:2DY30lqfHeX3zWUFC8Tt4d,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2n3X1jDDPkHScKnzME6ALu'}, 'href': 'https://api.spotify.com/v1/artists/2n3X1jDDPkHScKnzME6ALu', 'id': '2n3X1jDDPkHScKnzME6ALu', 'name': 'Electric Nana', 'type': 'artist', 'uri': 'spotify:artist:2n3X1jDDPkHScKnzME6ALu'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1.0,162770.0,False,ES05I1501235,https://open.spotify.com/track/1FhCJzdSeMn0hyM2Rxvy2U,https://api.spotify.com/v1/tracks/1FhCJzdSeMn0hyM2Rxvy2U,1FhCJzdSeMn0hyM2Rxvy2U,False,A Brand New Hat,9.0,https://p.scdn.co/mp3-preview/9659689b0cce9588ff89ca7cbf681a5066042774?cid=22e782a724264812b124038bbf783396,5.0,track,spotify:track:1FhCJzdSeMn0hyM2Rxvy2U,0.787,0.83,6.0,-4.5169999999999995,0.0,0.0396,0.209,0.002,0.31,0.8740000000000001,105.012,audio_features,1FhCJzdSeMn0hyM2Rxvy2U,spotify:track:1FhCJzdSeMn0hyM2Rxvy2U,https://api.spotify.com/v1/tracks/1FhCJzdSeMn0hyM2Rxvy2U,https://api.spotify.com/v1/audio-analysis/1FhCJzdSeMn0hyM2Rxvy2U,162771.0,4.0,0.2128033517799388,-0.98967460245918,0.09037468263277845,2,0.7512661312372219
73,7mjTG9PuYLZ8pkO8UKQraE,Luck Of Mine,03aHsHAJv9vHySsb82CYB7,7qscw1Uae7FHpSse64nqd1,2017-03-29T18:14:31Z,201786.0,3.0,0.8190000000000001,0.223,-12.595,0.0932,0.945,0.257,0.128,0.23399999999999999,134.31799999999998,7,1,1.0,73.0,2017-05-29T12:30:55Z,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2mcNCn1qbZUQ3J9KHapUxj'}, 'href': 'https://api.spotify.com/v1/artists/2mcNCn1qbZUQ3J9KHapUxj', 'id': '2mcNCn1qbZUQ3J9KHapUxj', 'name': 'The Dø', 'type': 'artist', 'uri': 'spotify:artist:2mcNCn1qbZUQ3J9KHapUxj'}]",[],https://open.spotify.com/album/6fVGrLQxyt2YPR7w95PZLo,https://api.spotify.com/v1/albums/6fVGrLQxyt2YPR7w95PZLo,6fVGrLQxyt2YPR7w95PZLo,"[{'height': 635, 'url': 'https://i.scdn.co/image/3957faa2689422fa966119ed3f43ff850e4707f8', 'width': 640}, {'height': 298, 'url': 'https://i.scdn.co/image/797db122c310e20641e231febd5c750190e0b435', 'width': 300}, {'height': 63, 'url': 'https://i.scdn.co/image/e24037244726ecff6f682b222b4be0662ad88cd3', 'width': 64}]",A Mouthful,2008,year,15.0,album,spotify:album:6fVGrLQxyt2YPR7w95PZLo,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2mcNCn1qbZUQ3J9KHapUxj'}, 'href': 'https://api.spotify.com/v1/artists/2mcNCn1qbZUQ3J9KHapUxj', 'id': '2mcNCn1qbZUQ3J9KHapUxj', 'name': 'The Dø', 'type': 'artist', 'uri': 'spotify:artist:2mcNCn1qbZUQ3J9KHapUxj'}]",[],1.0,186053.0,False,FR2MH0700070,https://open.spotify.com/track/3I8Er9tkfJljJf3etJ0ZR5,https://api.spotify.com/v1/tracks/3I8Er9tkfJljJf3etJ0ZR5,3I8Er9tkfJljJf3etJ0ZR5,False,Stay (Just A Little Bit More),0.0,,6.0,track,spotify:track:3I8Er9tkfJljJf3etJ0ZR5,0.655,0.23800000000000002,11.0,-10.511,1.0,0.0856,0.929,0.0,0.10099999999999999,0.647,138.009,audio_features,3I8Er9tkfJljJf3etJ0ZR5,spotify:track:3I8Er9tkfJljJf3etJ0ZR5,https://api.spotify.com/v1/tracks/3I8Er9tkfJljJf3etJ0ZR5,https://api.spotify.com/v1/audio-analysis/3I8Er9tkfJljJf3etJ0ZR5,186053.0,4.0,0.6145990356668485,-0.4688711128433599,1.4174581668159527,2,1.334165112385571
76,2J1xInkOjRsso3R836X1o2,Fireflies,03aHsHAJv9vHySsb82CYB7,7qscw1Uae7FHpSse64nqd1,2017-03-29T18:14:31Z,257240.0,7.0,0.655,0.429,-13.667,0.0323,0.501,0.40399999999999997,0.12300000000000001,0.276,119.962,5,1,4.0,76.0,2017-05-23T14:32:41Z,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4xvB67czbtvemGVXGa81oK'}, 'href': 'https://api.spotify.com/v1/artists/4xvB67czbtvemGVXGa81oK', 'id': '4xvB67czbtvemGVXGa81oK', 'name': 'La Pegatina', 'type': 'artist', 'uri': 'spotify:artist:4xvB67czbtvemGVXGa81oK'}]",[],https://open.spotify.com/album/21nm8R8wslWNGJzWUIZtPm,https://api.spotify.com/v1/albums/21nm8R8wslWNGJzWUIZtPm,21nm8R8wslWNGJzWUIZtPm,"[{'height': 640, 'url': 'https://i.scdn.co/image/a9de7f2f1df3ac965bfd7db14fdd4a150d3afd01', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/d656ba7ff5c915ab2519e034f7c48b7d19a2fd0e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/a471d3443da46880624853ce9b44b1731b861df0', 'width': 64}]",Via Mandarina,2009-03-24,day,14.0,album,spotify:album:21nm8R8wslWNGJzWUIZtPm,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4xvB67czbtvemGVXGa81oK'}, 'href': 'https://api.spotify.com/v1/artists/4xvB67czbtvemGVXGa81oK', 'id': '4xvB67czbtvemGVXGa81oK', 'name': 'La Pegatina', 'type': 'artist', 'uri': 'spotify:artist:4xvB67czbtvemGVXGa81oK'}]",[],1.0,242666.0,False,ES7310900006,https://open.spotify.com/track/3n3d1LyTnR5IaT5q6AxL9U,https://api.spotify.com/v1/tracks/3n3d1LyTnR5IaT5q6AxL9U,3n3d1LyTnR5IaT5q6AxL9U,False,Alosque,38.0,,6.0,track,spotify:track:3n3d1LyTnR5IaT5q6AxL9U,0.6559999999999999,0.823,9.0,-3.7560000000000002,1.0,0.16,0.28,0.0,0.146,0.65,119.98899999999999,audio_features,3n3d1LyTnR5IaT5q6AxL9U,spotify:track:3n3d1LyTnR5IaT5q6AxL9U,https://api.spotify.com/v1/tracks/3n3d1LyTnR5IaT5q6AxL9U,https://api.spotify.com/v1/audio-analysis/3n3d1LyTnR5IaT5q6AxL9U,242667.0,4.0,0.40804872294586425,-0.7050034335228548,0.20955235702691202,2,0.424079506554039
78,039fuEKgAqb6fis3uzXzCO,Cassandra,03aHsHAJv9vHySsb82CYB7,7qscw1Uae7FHpSse64nqd1,2017-03-29T18:14:31Z,189400.0,1.0,0.732,0.183,-14.602,0.055,0.7609999999999999,1.9600000000000002e-05,0.121,0.213,120.116,5,1,6.0,78.0,2017-05-23T13:56:30Z,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0ALQtLtJS7lWxd4NQ3pGM2'}, 'href': 'https://api.spotify.com/v1/artists/0ALQtLtJS7lWxd4NQ3pGM2', 'id': '0ALQtLtJS7lWxd4NQ3pGM2', 'name': 'Concrete Knives', 'type': 'artist', 'uri': 'spotify:artist:0ALQtLtJS7lWxd4NQ3pGM2'}]",[],https://open.spotify.com/album/0cdDx9zlG9TzYZLCE7pKru,https://api.spotify.com/v1/albums/0cdDx9zlG9TzYZLCE7pKru,0cdDx9zlG9TzYZLCE7pKru,"[{'height': 640, 'url': 'https://i.scdn.co/image/9c6367c7fabd04145cefc77a8358e4da11c295b8', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/b888d607f536d832f491d0e717bf0f8b09d27a3a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/33367873173de2cee02d337e0c971fcc0d869e7e', 'width': 64}]",Be Your Own King,2012-01-01,day,10.0,album,spotify:album:0cdDx9zlG9TzYZLCE7pKru,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0ALQtLtJS7lWxd4NQ3pGM2'}, 'href': 'https://api.spotify.com/v1/artists/0ALQtLtJS7lWxd4NQ3pGM2', 'id': '0ALQtLtJS7lWxd4NQ3pGM2', 'name': 'Concrete Knives', 'type': 'artist', 'uri': 'spotify:artist:0ALQtLtJS7lWxd4NQ3pGM2'}]",[],1.0,197253.0,False,GBBRP1236803,https://open.spotify.com/track/0uxYV8EkbSYzXULBvj2aE8,https://api.spotify.com/v1/tracks/0uxYV8EkbSYzXULBvj2aE8,0uxYV8EkbSYzXULBvj2aE8,False,Brand New Start,0.0,,3.0,track,spotify:track:0uxYV8EkbSYzXULBvj2aE8,0.688,0.69,7.0,-6.737,1.0,0.0311,0.0153,0.00624,0.11,0.45799999999999996,140.012,audio_features,0uxYV8EkbSYzXULBvj2aE8,spotify:track:0uxYV8EkbSYzXULBvj2aE8,https://api.spotify.com/v1/tracks/0uxYV8EkbSYzXULBvj2aE8,https://api.spotify.com/v1/audio-analysis/0uxYV8EkbSYzXULBvj2aE8,197253.0,4.0,0.5965792751135599,-0.7087923701213468,0.5898177170495333,2,0.6100656966022088
81,3BElHfHvQAyHdwketja6A3,Song For Daniel,03aHsHAJv9vHySsb82CYB7,7qscw1Uae7FHpSse64nqd1,2017-03-29T18:14:31Z,173906.0,4.0,0.542,0.2,-12.055,0.0477,0.826,0.0039,0.10099999999999999,0.39399999999999996,117.088,0,1,9.0,81.0,2017-05-15T10:17:44Z,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/15h5B5quwDm2C1rhbtvUPD'}, 'href': 'https://api.spotify.com/v1/artists/15h5B5quwDm2C1rhbtvUPD', 'id': '15h5B5quwDm2C1rhbtvUPD', 'name': 'Cocoon', 'type': 'artist', 'uri': 'spotify:artist:15h5B5quwDm2C1rhbtvUPD'}]",[],https://open.spotify.com/album/7pEcM5TJ8GLWp0AyTdmOIr,https://api.spotify.com/v1/albums/7pEcM5TJ8GLWp0AyTdmOIr,7pEcM5TJ8GLWp0AyTdmOIr,"[{'height': 640, 'url': 'https://i.scdn.co/image/93772a6961309a4a1c7258f5145a3c40dade92f0', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/6f8cc4a020a33dd5157baa2b78591a531b1d5a3c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/59899489f767ef28efaa957a9c23b043a9a094cd', 'width': 64}]",My Friends All Died In A Plane Crash,2007,year,15.0,album,spotify:album:7pEcM5TJ8GLWp0AyTdmOIr,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/15h5B5quwDm2C1rhbtvUPD'}, 'href': 'https://api.spotify.com/v1/artists/15h5B5quwDm2C1rhbtvUPD', 'id': '15h5B5quwDm2C1rhbtvUPD', 'name': 'Cocoon', 'type': 'artist', 'uri': 'spotify:artist:15h5B5quwDm2C1rhbtvUPD'}]",[],1.0,176853.0,False,FRIGW0700130,https://open.spotify.com/track/2Ud0kqYcphb653x1k5kWGg,https://api.spotify.com/v1/tracks/2Ud0kqYcphb653x1k5kWGg,2Ud0kqYcphb653x1k5kWGg,False,Chupee,1.0,,10.0,track,spotify:track:2Ud0kqYcphb653x1k5kWGg,0.7440000000000001,0.469,7.0,-6.539,1.0,0.0516,0.7959999999999999,1.34e-05,0.0589,0.7929999999999999,120.03299999999999,audio_features,2Ud0kqYcphb653x1k5kWGg,spotify:track:2Ud0kqYcphb653x1k5kWGg,https://api.spotify.com/v1/tracks/2Ud0kqYcphb653x1k5kWGg,https://api.spotify.com/v1/audio-analysis/2Ud0kqYcphb653x1k5kWGg,176853.0,4.0,0.8406740381523969,-0.5789759203019293,0.10686527399003139,2,0.30237478170441173
82,4wdCrRmDxx6I85t0YHCQoY,Abe Lincoln,03aHsHAJv9vHySsb82CYB7,7qscw1Uae7FHpSse64nqd1,2017-03-29T18:14:31Z,168866.0,4.0,0.675,0.449,-5.155,0.0319,0.9009999999999999,0.00548,0.11900000000000001,0.6609999999999999,127.978,0,1,10.0,82.0,2017-05-11T13:45:49Z,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3SP3zwx9ot2sOEf80VJA5A'}, 'href': 'https://api.spotify.com/v1/artists/3SP3zwx9ot2sOEf80VJA5A', 'id': '3SP3zwx9ot2sOEf80VJA5A', 'name': 'Vandaveer', 'type': 'artist', 'uri': 'spotify:artist:3SP3zwx9ot2sOEf80VJA5A'}]",[],https://open.spotify.com/album/1NBJV3eUpa6L83WqSPOsC4,https://api.spotify.com/v1/albums/1NBJV3eUpa6L83WqSPOsC4,1NBJV3eUpa6L83WqSPOsC4,"[{'height': 640, 'url': 'https://i.scdn.co/image/53a40e3bbf06c66cc62899fc6b3da4d9fa60d4cb', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/e0d0a6105387b428e1efc2a61234799597efedb2', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ca33afcfe100aff4553131129b644b5ae4c411fb', 'width': 64}]",Grace & Speed,2007,year,10.0,album,spotify:album:1NBJV3eUpa6L83WqSPOsC4,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3SP3zwx9ot2sOEf80VJA5A'}, 'href': 'https://api.spotify.com/v1/artists/3SP3zwx9ot2sOEf80VJA5A', 'id': '3SP3zwx9ot2sOEf80VJA5A', 'name': 'Vandaveer', 'type': 'artist', 'uri': 'spotify:artist:3SP3zwx9ot2sOEf80VJA5A'}]",[],1.0,151760.0,False,USA2B0741301,https://open.spotify.com/track/6ee3KvLvKX4zZWcP67ilmP,https://api.spotify.com/v1/tracks/6ee3KvLvKX4zZWcP67ilmP,6ee3KvLvKX4zZWcP67ilmP,False,However Many Takes It Takes,0.0,,1.0,track,spotify:track:6ee3KvLvKX4zZWcP67ilmP,0.5579999999999999,0.511,0.0,-8.53,0.0,0.0321,0.742,0.0,0.18899999999999997,0.731,112.208,audio_features,6ee3KvLvKX4zZWcP67ilmP,spotify:track:6ee3KvLvKX4zZWcP67ilmP,https://api.spotify.com/v1/tracks/6ee3KvLvKX4zZWcP67ilmP,https://api.spotify.com/v1/audio-analysis/6ee3KvLvKX4zZWcP67ilmP,151760.0,4.0,-0.15803940863198013,-0.8758579731835591,0.015339586068153136,2,0.9413934439017453
84,48Bw9gywokX9eEzlev3WzF,Don Christopher,03aHsHAJv9vHySsb82CYB7,7qscw1Uae7FHpSse64nqd1,2017-03-29T18:14:31Z,191666.0,1.0,0.708,0.561,-13.79,0.128,0.718,0.0,0.12,0.621,109.986,7,1,12.0,84.0,2017-05-08T08:23:00Z,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1NBMqbBtpYLLD6sr7QR0pJ'}, 'href': 'https://api.spotify.com/v1/artists/1NBMqbBtpYLLD6sr7QR0pJ', 'id': '1NBMqbBtpYLLD6sr7QR0pJ', 'name': 'Team Genius', 'type': 'artist', 'uri': 'spotify:artist:1NBMqbBtpYLLD6sr7QR0pJ'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",https://open.spotify.com/album/328rv2z56mIemN5xD9k0KU,https://api.spotify.com/v1/albums/328rv2z56mIemN5xD9k0KU,328rv2z56mIemN5xD9k0KU,"[{'height': 640, 'url': 'https://i.scdn.co/image/8bad7756aeac96e3b4afbd5ba6d6921a1b76e303', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/a5f868a34821d7838809012fa1f8486acf272d46', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/e28e6e4bb21985702c629bb0439831871c3a605f', 'width': 64}]",Loud Songs - EP,2012-10-02,day,4.0,album,spotify:album:328rv2z56mIemN5xD9k0KU,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1NBMqbBtpYLLD6sr7QR0pJ'}, 'href': 'https://api.spotify.com/v1/artists/1NBMqbBtpYLLD6sr7QR0pJ', 'id': '1NBMqbBtpYLLD6sr7QR0pJ', 'name': 'Team Genius', 'type': 'artist', 'uri': 'spotify:artist:1NBMqbBtpYLLD6sr7QR0pJ'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1.0,156200.0,False,USCL81201803,https://open.spotify.com/track/1VDdJVZFu2iv8SmtQrtcqg,https://api.spotify.com/v1/tracks/1VDdJVZFu2iv8SmtQrtcqg,1VDdJVZFu2iv8SmtQrtcqg,False,Ça plane pour moi,24.0,https://p.scdn.co/mp3-preview/d3066fa8c4b574c2212fb6aeb94e0764e13c7671?cid=22e782a724264812b124038bbf783396,2.0,track,spotify:track:1VDdJVZFu2iv8SmtQrtcqg,0.48,0.9590000000000001,2.0,-2.371,1.0,0.226,0.011000000000000001,0.0,0.121,0.386,161.872,audio_features,1VDdJVZFu2iv8SmtQrtcqg,spotify:track:1VDdJVZFu2iv8SmtQrtcqg,https://api.spotify.com/v1/tracks/1VDdJVZFu2iv8SmtQrtcqg,https://api.spotify.com/v1/audio-analysis/1VDdJVZFu2iv8SmtQrtcqg,156201.0,4.0,-0.30215448396370337,-0.09656475323603143,1.305711438550932,2,1.5563863446047892
