,Id,Name,Playlist_Id,Album_Id,Date_added,Duration,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Key,Mode,Track_Number,cluster
18,7GbYFBhwXBjKNGzvShY4G7,Nine to Five,3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,224493.0,11.0,0.89,0.679,-6.972,0.0398,0.491,0.0004969999999999999,0.124,0.924,116.027,0,1,19.0,0
19,0hOM3vAnyRpmn274DdNUEF,Ordinary Man,3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,217093.0,0.0,0.63,0.7709999999999999,-5.857,0.0718,0.00485,0.451,0.26899999999999996,0.589,83.973,6,1,20.0,0
21,28GYn2KBUeUPpuW95jYFxl,Ginger Bread Man,3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,232760.0,10.0,0.667,0.9129999999999999,-6.0710000000000015,0.0992,0.0314,0.284,0.0872,0.588,122.956,6,0,22.0,0
26,6fczHcaWu4h7UYLQTXL6w8,Is That Too Much to Ask (feat. Nina Zeitlin),3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,210466.0,38.0,0.9640000000000001,0.522,-5.3820000000000014,0.136,0.0249,0.175,0.0429,0.7090000000000001,126.024,2,1,27.0,0
27,7GkoQI6K9pdImdI1hK3b1f,Madame (Parov Stelar Remix),3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,272626.0,9.0,0.7390000000000001,0.62,-7.7479999999999976,0.0635,0.00614,0.812,0.0989,0.731,128.016,2,1,28.0,0
28,2xYesf0e5q56yfoMz3zXCL,Come On (Benaski Remix) [feat. Misa Sugiyama],3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,261000.0,9.0,0.715,0.7979999999999999,-6.376,0.0511,0.0209,7.65e-05,0.284,0.555,96.993,1,0,29.0,0
29,3BcPVQCHpnaVWs3sbKgps0,Good Morning Blues,3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,247640.0,8.0,0.665,0.73,-6.149,0.028999999999999998,0.00456,0.12,0.141,0.3720000000000001,125.991,5,1,30.0,0
31,7EaNTAt4Lyxb7Bwxu7sKRJ,The Subject Is Swing,3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,283986.0,8.0,0.7979999999999999,0.778,-6.197,0.0749,9.940000000000003e-05,0.203,0.105,0.9620000000000001,131.012,4,0,32.0,0
33,0ZWDuvBvPFiFSnpvsWaj9I,Booty Swing,3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,198520.0,13.0,0.8590000000000001,0.655,-5.7570000000000014,0.0484,0.273,0.21100000000000002,0.077,0.9109999999999999,112.963,9,0,34.0,0
35,77acdySQJkVovHC0mbxHV2,Baby Don't You Cry (Skeewiff Remix) [feat. Philou],3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,254533.0,7.0,0.763,0.8440000000000001,-7.615,0.0768,0.031,0.000254,0.168,0.505,99.945,7,1,36.0,0
36,1Tmp3aG1VGoWkVfjfOZ48h,Don't Worry Be Happy,3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,251133.0,0.0,0.741,0.951,-5.96,0.11800000000000001,0.0544,0.00162,0.0772,0.847,156.058,1,0,37.0,0
37,0U8RwYHPJWVflvHKbVOoVk,Straight to Memphis (feat. Brenda Boykin),3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,315253.0,0.0,0.89,0.833,-6.559,0.13,0.0365,0.0,0.040999999999999995,0.838,103.979,10,0,38.0,0
38,7GQSGi0DqNJF5V1gD13eXF,In the Mood,3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,317013.0,10.0,0.8909999999999999,0.7759999999999999,-8.812999999999997,0.133,0.0863,0.342,0.0743,0.648,128.02700000000002,8,1,39.0,0
40,3qmXWHpwOMihU0ibvDEETr,Minor Swing,3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,259519.0,10.0,0.605,0.898,-6.709,0.109,0.18899999999999997,0.0974,0.364,0.754,105.024,9,0,41.0,0
41,2giBdjYeB2Xktv3AXf6m2p,Baby Baby Baby (DJ Kobayashi & Herbert Newbert Electro Mix),3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,225080.0,8.0,0.841,0.737,-5.81,0.0423,0.175,0.455,0.369,0.8270000000000001,120.693,11,0,42.0,0
42,1Qfa80O4yFI9Wj5QJDi4PX,This is Swing,3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,282733.0,10.0,0.773,0.879,-5.68,0.0739,0.0449,0.008879999999999999,0.342,0.5760000000000001,126.00200000000001,11,0,43.0,0
44,5MGnLvzb52DWw7zzFr9BQY,Cheek to Cheek,3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,203253.0,9.0,0.7020000000000001,0.8270000000000001,-4.7669999999999995,0.111,0.0753,0.0126,0.0208,0.924,192.06799999999998,0,1,45.0,0
45,2mGZKtOCwZkVgjMpFOCQrc,Venus In Hollywood (6u5 Remix),3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,242360.0,7.0,0.789,0.889,-9.141,0.0436,0.0289,0.8640000000000001,0.11699999999999999,0.5479999999999999,119.985,1,1,46.0,0
46,0RKBr41JWCD7191MY1gnU6,Wake Up Sister (feat. Max The Sax),3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,176440.0,14.0,0.628,0.6459999999999999,-6.558,0.0328,0.147,0.201,0.114,0.255,127.902,6,0,47.0,0
51,4AT3kVZturKLGJyzl7LXqg,The Sweet Escape (Bengi Jumping Remix),3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,249066.0,8.0,0.785,0.866,-5.1579999999999995,0.0337,0.0506,0.0,0.35100000000000003,0.897,109.99799999999999,1,1,52.0,0
52,0v4WWEaAydWr1O4CltqDeb,"Doo Uap, Doo Uap, Doo Uap (Bart & Baker Remix)",3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,283946.0,11.0,0.7440000000000001,0.711,-6.2360000000000015,0.0687,0.127,0.705,0.0867,0.386,120.96600000000001,6,1,53.0,0
53,2poI5jibZSwRYxv8EKq8di,The Hit and the Swing (feat. Iain Mackenzie),3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,240453.0,0.0,0.802,0.882,-6.0120000000000005,0.0856,0.0196,0.00588,0.259,0.763,106.639,5,0,54.0,0
54,0CqPp5o2fJ459d1OI8wxwt,Leaving (Doc Gee Remix),3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,299400.0,7.0,0.6559999999999999,0.825,-6.135,0.0584,0.00902,0.0111,0.134,0.777,98.01700000000001,7,1,55.0,0
55,3Vhzli0aXCc3jyDoy1E8AW,Singapore Sling,3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,290120.0,0.0,0.9520000000000001,0.725,-6.0420000000000025,0.0486,0.159,4.370000000000001e-05,0.0741,0.9259999999999999,117.97,0,1,56.0,0
56,0cOCRibTIyKqdHj6oWtANb,Daddy (feat. Sammy Kaye),3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,207093.0,8.0,0.727,0.769,-5.353,0.0767,0.0665,0.0066099999999999996,0.0678,0.813,78.023,10,1,57.0,0
57,3DAYZdjzo6Rz9t3pcu22Nr,Relax-Ay-Voo (feat. Kitten & The Hip),3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,203520.0,12.0,0.737,0.725,-6.268,0.0921,0.0656,0.00022999999999999998,0.324,0.5760000000000001,94.956,1,1,58.0,0
58,5kUx58A5AHLJzhuBpdjQ4O,My Man (Remix),3ypuzkCtKGOQ0Y63x295Jx,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,235480.0,8.0,0.759,0.61,-6.984,0.0335,0.28600000000000003,0.38,0.0811,0.718,90.01,5,0,59.0,0
59,7uzE5HstEaUXxsAIbPsyVt,Singing in the Rain,,5VOdrHq3pi0FTHQZtBaj7V,2018-10-24T14:52:55Z,274786.0,8.0,0.6970000000000001,0.862,-6.227,0.0652,0.0651,0.562,0.284,0.76,121.98200000000001,7,1,60.0,0
60,7c1QnSNfgHPLgyqUcdE1Il,Charm School,03aHsHAJv9vHySsb82CYB7,1D4pWDyvBQeq4x4UKTVvuI,2017-03-29T18:14:26Z,127666.0,10.0,0.7240000000000001,0.924,-5.276,0.0347,0.00636,0.000797,0.122,0.698,121.238,5,1,1.0,0
61,4CRCRTuI9PdGFgU8fAAoSy,Little Black Ache,03aHsHAJv9vHySsb82CYB7,1D4pWDyvBQeq4x4UKTVvuI,2017-03-29T18:14:26Z,167266.0,11.0,0.797,0.599,-6.769,0.033,0.0171,0.0,0.381,0.94,117.557,9,1,2.0,0
62,2xfMLcCOnnlMsOZqWixs7d,Busted Heart,03aHsHAJv9vHySsb82CYB7,1D4pWDyvBQeq4x4UKTVvuI,2017-03-29T18:14:26Z,233933.0,25.0,0.802,0.444,-7.447,0.0295,0.281,8.290000000000001e-05,0.185,0.731,83.932,7,1,3.0,0
64,6rZ5CodWX2uark8j0cKoNB,Eve Of Destruction,03aHsHAJv9vHySsb82CYB7,1D4pWDyvBQeq4x4UKTVvuI,2017-03-29T18:14:26Z,215693.0,12.0,0.865,0.365,-11.530999999999999,0.0357,0.149,0.0,0.10300000000000001,0.608,100.19,7,1,5.0,0
65,2FRbM1h221JsP1ZlfrgJHI,Things Are What You Make Of Them,03aHsHAJv9vHySsb82CYB7,1D4pWDyvBQeq4x4UKTVvuI,2017-03-29T18:14:26Z,237240.0,16.0,0.684,0.58,-7.763,0.0248,0.00717,5.44e-05,0.0757,0.684,100.524,0,1,6.0,0
67,5fTIK3UUgvh2ChxU0lDvnh,Empire City,03aHsHAJv9vHySsb82CYB7,1D4pWDyvBQeq4x4UKTVvuI,2017-03-29T18:14:26Z,161800.0,9.0,0.8809999999999999,0.53,-8.603,0.0418,0.085,0.0,0.33899999999999997,0.96,120.24700000000001,0,1,8.0,0
69,5ZeboDymWIImPyntfGmWcX,Penitentiary Bound,03aHsHAJv9vHySsb82CYB7,1D4pWDyvBQeq4x4UKTVvuI,2017-03-29T18:14:26Z,117333.0,7.0,0.735,0.701,-6.246,0.0365,0.309,0.0,0.19699999999999998,0.8490000000000001,133.455,2,1,10.0,0
70,3YhdOEtTP4hkT6IHh6yDQv,Quarter To Three,03aHsHAJv9vHySsb82CYB7,1D4pWDyvBQeq4x4UKTVvuI,2017-03-29T18:14:26Z,200693.0,7.0,0.703,0.7140000000000001,-8.437999999999999,0.0306,0.0311,0.0,0.282,0.721,136.43,7,1,11.0,0
71,0zuGY4HG7c4GbjNl5fDik0,Another Wasted Night,03aHsHAJv9vHySsb82CYB7,1D4pWDyvBQeq4x4UKTVvuI,2017-03-29T18:14:26Z,151733.0,7.0,0.65,0.7,-8.092,0.0273,0.24100000000000002,4.28e-05,0.152,0.96,124.156,9,1,12.0,0
72,5WPGvdsnBaSH3dGhIm5eQn,Things Are What You Make Of Them (reprise),03aHsHAJv9vHySsb82CYB7,1D4pWDyvBQeq4x4UKTVvuI,2017-03-29T18:14:26Z,216133.0,7.0,0.9009999999999999,0.344,-12.81,0.0529,0.0179,0.0457,0.0997,0.47200000000000003,100.52799999999999,5,1,13.0,0
74,384GhXVQVcRGOGr6NyQ5hP,Walk On By,03aHsHAJv9vHySsb82CYB7,7qscw1Uae7FHpSse64nqd1,2017-03-29T18:14:31Z,173080.0,1.0,0.6940000000000001,0.909,-5.766,0.0338,0.009640000000000001,0.313,0.0914,0.9620000000000001,126.021,7,1,2.0,0
75,2KETUETiu2QctsbjEGwOVN,People You Meet,03aHsHAJv9vHySsb82CYB7,7qscw1Uae7FHpSse64nqd1,2017-03-29T18:14:31Z,233866.0,5.0,0.903,0.507,-8.084,0.0438,0.132,0.0131,0.0772,0.637,120.021,7,1,3.0,0
77,092l1HUugQlo2Iwhpj7Ag9,Begin To See,03aHsHAJv9vHySsb82CYB7,7qscw1Uae7FHpSse64nqd1,2017-03-29T18:14:31Z,148693.0,1.0,0.674,0.6609999999999999,-6.896,0.0633,0.18100000000000002,0.0001,0.106,0.349,96.62899999999999,9,1,5.0,0
79,1EGNjqmeIjJmATE8XgVMXY,Clementines,03aHsHAJv9vHySsb82CYB7,7qscw1Uae7FHpSse64nqd1,2017-03-29T18:14:31Z,247440.0,4.0,0.649,0.499,-7.692,0.0282,0.295,0.000531,0.32799999999999996,0.466,135.985,7,1,7.0,0
83,6vyhyCwXMb35Fda1H4GYIX,Tea For Two,03aHsHAJv9vHySsb82CYB7,7qscw1Uae7FHpSse64nqd1,2017-03-29T18:14:31Z,162746.0,4.0,0.5479999999999999,0.885,-7.879,0.0374,0.16399999999999998,1.1400000000000001e-05,0.337,0.963,169.96099999999996,7,1,11.0,0
86,6Em7bLMxavQx1xPnYF6f6e,The Envy Of The Bees,03aHsHAJv9vHySsb82CYB7,7qscw1Uae7FHpSse64nqd1,2017-03-29T18:14:31Z,131053.0,1.0,0.8240000000000001,0.494,-10.226,0.0683,0.113,0.000588,0.36,0.5820000000000001,126.012,0,1,14.0,0
87,6DFN9hXuRvCKWB962yE4kn,Last Chance America,03aHsHAJv9vHySsb82CYB7,7qscw1Uae7FHpSse64nqd1,2017-03-29T18:14:31Z,182800.0,1.0,0.622,0.889,-6.83,0.048,0.14,1.21e-06,0.166,0.882,140.732,10,1,15.0,0
88,1eYcSOZL9O8UbiA251gzQd,I Get Along,03aHsHAJv9vHySsb82CYB7,7qscw1Uae7FHpSse64nqd1,2017-03-29T18:14:31Z,208386.0,1.0,0.731,0.8190000000000001,-6.263,0.0381,0.294,0.26899999999999996,0.0597,0.9690000000000001,120.01700000000001,4,1,16.0,0
90,5NiskVcBPfq6vhyk8Yl8lC,Calendar,03aHsHAJv9vHySsb82CYB7,7qscw1Uae7FHpSse64nqd1,2017-03-29T18:14:31Z,198493.0,1.0,0.711,0.625,-11.485999999999999,0.0317,0.0212,0.00727,0.19399999999999998,0.763,139.98,0,1,18.0,0
92,5fbyadkMIIc7V3qeoFEzRu,Makin' Friends,03aHsHAJv9vHySsb82CYB7,57u3M2Dw4I9omyqzGOhbjQ,2017-03-29T18:14:36Z,178253.0,3.0,0.62,0.767,-11.606,0.134,0.040999999999999995,0.000367,0.114,0.775,141.201,8,1,2.0,0
94,4FLkVjK3NNqDj6ha8ru66p,Vain,03aHsHAJv9vHySsb82CYB7,57u3M2Dw4I9omyqzGOhbjQ,2017-03-29T18:14:36Z,161506.0,6.0,0.733,0.631,-13.568,0.0411,0.0992,0.0383,0.0648,0.76,130.592,6,1,4.0,0
95,5Mk94I4FonBe8V62VF2jdP,The Queen Of The Rummage Sale,03aHsHAJv9vHySsb82CYB7,57u3M2Dw4I9omyqzGOhbjQ,2017-03-29T18:14:36Z,245280.0,4.0,0.596,0.534,-11.982000000000001,0.0852,0.0672,0.0183,0.0982,0.765,168.858,6,1,5.0,0
97,0B7P9W2tRWYI4bEYCqYKj4,The History Of Excuses,03aHsHAJv9vHySsb82CYB7,57u3M2Dw4I9omyqzGOhbjQ,2017-03-29T18:14:36Z,185026.0,7.0,0.623,0.841,-7.579,0.0577,0.21899999999999997,0.0,0.182,0.856,149.335,4,1,7.0,0
99,2hT4acXc4rpf6H6mQUMlyR,Winter Coat,03aHsHAJv9vHySsb82CYB7,57u3M2Dw4I9omyqzGOhbjQ,2017-03-29T18:14:36Z,156493.0,2.0,0.705,0.857,-7.1160000000000005,0.0437,0.14400000000000002,0.10300000000000001,0.33299999999999996,0.927,138.744,11,1,9.0,0
101,0zOkKwsD3z5EXerkqQlYu5,Costume Ball,03aHsHAJv9vHySsb82CYB7,57u3M2Dw4I9omyqzGOhbjQ,2017-03-29T18:14:36Z,265293.0,2.0,0.493,0.7340000000000001,-5.29,0.0595,0.12,0.0,0.204,0.27399999999999997,136.366,1,1,11.0,0
102,0rRxCA5cVrS2ltnRxUwA3E,A Tiny Fold,03aHsHAJv9vHySsb82CYB7,57u3M2Dw4I9omyqzGOhbjQ,2017-03-29T18:14:36Z,219226.0,3.0,0.862,0.653,-6.181,0.0465,0.151,0.851,0.242,0.7340000000000001,131.995,4,1,12.0,0
104,7wRi2D4D52UKRZwTn9vwox,The Same Fire,03aHsHAJv9vHySsb82CYB7,57u3M2Dw4I9omyqzGOhbjQ,2017-03-29T18:14:36Z,283666.0,6.0,0.765,0.652,-9.452,0.0304,0.445,1.01e-06,0.12,0.455,132.01,7,1,14.0,0
105,6GCcumKKOvkLYV3v9cxwD6,The Light Of The Lost,03aHsHAJv9vHySsb82CYB7,57u3M2Dw4I9omyqzGOhbjQ,2017-03-29T18:14:36Z,131213.0,5.0,0.512,0.914,-5.763999999999999,0.0553,0.0619,0.00116,0.134,0.794,165.03400000000005,7,1,15.0,0
106,1qvFiygppJmc0qO0d71L8q,Black Suburbans,03aHsHAJv9vHySsb82CYB7,57u3M2Dw4I9omyqzGOhbjQ,2017-03-29T18:14:36Z,152666.0,1.0,0.721,0.525,-8.753,0.0337,0.156,1.32e-06,0.156,0.679,126.015,2,1,16.0,0
107,5ezf31xZuUt5yJRKkVf6N2,Number 39,03aHsHAJv9vHySsb82CYB7,57u3M2Dw4I9omyqzGOhbjQ,2017-03-29T18:14:36Z,175640.0,2.0,0.622,0.738,-6.973,0.0564,0.245,0.023,0.0772,0.607,160.111,1,1,17.0,0
109,6medyjHIiWzdD7aOoHEwxt,Rain,03aHsHAJv9vHySsb82CYB7,2fAA87YxwDh8sofZrwz6Wd,2017-03-29T18:14:42Z,215680.0,48.0,0.621,0.889,-5.595,0.0528,0.214,4.2e-05,0.11800000000000001,0.8079999999999999,168.032,10,1,2.0,0
110,0frc8p7mSoCjrdyhgUcNhR,"Click, Click, Click, Click",03aHsHAJv9vHySsb82CYB7,2fAA87YxwDh8sofZrwz6Wd,2017-03-29T18:14:42Z,187520.0,33.0,0.764,0.732,-5.29,0.0285,0.255,4.6899999999999995e-05,0.0914,0.789,132.00799999999998,9,1,3.0,0
111,0Tp2emUSnbIcAanp8mDEMe,The Chinatown Bus,03aHsHAJv9vHySsb82CYB7,2fAA87YxwDh8sofZrwz6Wd,2017-03-29T18:14:42Z,201906.0,13.0,0.706,0.626,-8.436,0.0397,0.32799999999999996,0.0762,0.109,0.319,102.01,11,1,4.0,0
113,05LkSb8kafMPxgFIMxQWEa,Like Castanets,03aHsHAJv9vHySsb82CYB7,2fAA87YxwDh8sofZrwz6Wd,2017-03-29T18:14:42Z,196813.0,17.0,0.642,0.645,-6.312,0.0408,0.0684,9.64e-06,0.305,0.272,109.99600000000001,5,1,6.0,0
116,2QYkt8mRlFR6uhNdPGQzT9,Corazon,03aHsHAJv9vHySsb82CYB7,2fAA87YxwDh8sofZrwz6Wd,2017-03-29T18:14:42Z,260546.0,11.0,0.654,0.4920000000000001,-6.52,0.0241,0.0693,0.00141,0.139,0.391,93.986,0,1,9.0,0
117,7qwwzl6oyOEf9uwTWeXGtN,Middle Management,03aHsHAJv9vHySsb82CYB7,2fAA87YxwDh8sofZrwz6Wd,2017-03-29T18:14:42Z,163053.0,27.0,0.489,0.843,-5.516,0.0792,0.0335,0.0128,0.0859,0.441,164.94,2,1,10.0,0
120,5I6LJrVnx0ZJ7fs6xYCo6P,Dimmer,03aHsHAJv9vHySsb82CYB7,2mWWiJwDg4VCrPfdWIvo87,2017-03-29T18:14:46Z,166346.0,15.0,0.8009999999999999,0.588,-7.774,0.0923,0.41600000000000004,9.81e-06,0.44299999999999995,0.758,142.009,9,1,1.0,0
121,3zDex73v1KNKueoV1zyXfd,The Lion & The Teacup,03aHsHAJv9vHySsb82CYB7,2mWWiJwDg4VCrPfdWIvo87,2017-03-29T18:14:46Z,183280.0,12.0,0.884,0.75,-7.414,0.0396,0.111,4.85e-06,0.0798,0.88,139.967,5,1,2.0,0
122,0TFvtQF6a2bKvZm1L1Yn7U,South China Moon,03aHsHAJv9vHySsb82CYB7,2mWWiJwDg4VCrPfdWIvo87,2017-03-29T18:14:46Z,185226.0,8.0,0.8109999999999999,0.525,-8.941,0.0638,0.22899999999999998,0.00135,0.11199999999999999,0.8029999999999999,120.03,0,1,3.0,0
123,30jtJrtuuLMzMfXrBlCuKM,Dirt On Your New Shoes,03aHsHAJv9vHySsb82CYB7,2mWWiJwDg4VCrPfdWIvo87,2017-03-29T18:14:46Z,165066.0,9.0,0.71,0.599,-7.94,0.0442,0.204,0.000103,0.106,0.534,128.096,2,1,4.0,0
124,5qRjjNHKKLuupBbKoTFVqb,Oklahoma,03aHsHAJv9vHySsb82CYB7,2mWWiJwDg4VCrPfdWIvo87,2017-03-29T18:14:46Z,186773.0,12.0,0.7440000000000001,0.765,-7.1110000000000015,0.0395,0.257,0.000462,0.0852,0.968,165.982,0,1,5.0,0
125,68D4hmVIXMxkGngHdOB6Yh,The Ancient Commonsense Of Things,03aHsHAJv9vHySsb82CYB7,2mWWiJwDg4VCrPfdWIvo87,2017-03-29T18:14:46Z,194960.0,12.0,0.7390000000000001,0.7340000000000001,-8.169,0.0417,0.298,0.094,0.113,0.9590000000000001,164.028,0,1,6.0,0
126,49Njwi8CqUGnSh99CN3vvg,True Or False,03aHsHAJv9vHySsb82CYB7,2mWWiJwDg4VCrPfdWIvo87,2017-03-29T18:14:46Z,159613.0,12.0,0.614,0.618,-8.684,0.0511,0.163,0.307,0.156,0.6890000000000001,83.97,9,1,7.0,0
127,1f5GEi1wkdCBWTnVxK7sgw,Rooftop Brawl,03aHsHAJv9vHySsb82CYB7,2mWWiJwDg4VCrPfdWIvo87,2017-03-29T18:14:46Z,177653.0,8.0,0.8370000000000001,0.718,-8.797,0.0474,0.513,0.0098,0.16699999999999998,0.769,144.055,5,1,8.0,0
128,3IWZaNOCi8DhVRs2gMAOvf,Shanghaied,03aHsHAJv9vHySsb82CYB7,2mWWiJwDg4VCrPfdWIvo87,2017-03-29T18:14:46Z,154520.0,6.0,0.777,0.605,-7.665,0.0359,0.344,0.0669,0.0879,0.731,139.92700000000002,0,1,9.0,0
129,54WKGUoe3q0zCHRYKIfT7T,Don't Hide Away,03aHsHAJv9vHySsb82CYB7,2mWWiJwDg4VCrPfdWIvo87,2017-03-29T18:14:46Z,148946.0,18.0,0.706,0.495,-7.963999999999999,0.0454,0.21,1.83e-05,0.191,0.905,89.979,0,1,10.0,0
130,020JUeu9r221wCMZECmtqz,Cue The Elephants,03aHsHAJv9vHySsb82CYB7,2mWWiJwDg4VCrPfdWIvo87,2017-03-29T18:14:46Z,160160.0,7.0,0.745,0.601,-7.713999999999999,0.0621,0.0201,0.027000000000000003,0.205,0.976,159.97,5,1,11.0,0
