,Id,Name,Playlist_Id,Album_Id,Date_added,Duration,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Key,Mode,Track_Number,cluster
1108,0FtwJkdBXBHZ4Yy20Xt56u,Pedazo de morrón,0Kz18Qq6boSucTkU8R2aaF,7hwGksKIvfyqDj6iAAm1LV,2011-05-17T14:02:09Z,218493.0,35.0,0.425,0.84,-3.471,0.213,0.0207,0.0,0.6829999999999999,0.653,94.384,2,1,3.0,4
1110,77BPZeWPRSzEmuGMeaxRB9,Dolores Se Llamaba Lola - Live,0Kz18Qq6boSucTkU8R2aaF,019W9SmD7B6UJrVmYAamuj,2011-05-17T14:02:09Z,242666.0,24.0,0.265,0.94,-9.058,0.0491,0.00024300000000000002,0.000234,0.382,0.313,103.16,9,1,5.0,4
1118,4jJGiNGzoUV4uacldNW5Qb,La flama,0Kz18Qq6boSucTkU8R2aaF,2r4JhlakaroVwEGcLKU0Eu,2011-05-17T14:03:01Z,212520.0,43.0,0.48700000000000004,0.813,-6.426,0.0349,0.0161,2.32e-06,0.727,0.45299999999999996,93.609,7,1,4.0,4
1130,54gSy29f3JqayWXkKlHfUi,L'empordà,0Kz18Qq6boSucTkU8R2aaF,7c4pgEdNxDkQ5L3RKNhZVY,2011-05-17T14:03:01Z,228453.0,0.0,0.61,0.5710000000000001,-8.99,0.0573,0.461,0.000113,0.715,0.623,132.629,4,1,6.0,4
1131,5JG8QkylPewuE7i5UVNkbQ,El Boig De La Ciutat,0Kz18Qq6boSucTkU8R2aaF,02g2io3DYIwKid6WytSfcr,2011-05-17T14:03:01Z,228053.0,0.0,0.486,0.7390000000000001,-5.425,0.0305,0.387,0.0944,0.978,0.331,131.936,7,1,10.0,4
1132,1wS9Fh0T9BPmb4kpQa52EG,Bon dia,0Kz18Qq6boSucTkU8R2aaF,7c4pgEdNxDkQ5L3RKNhZVY,2011-05-17T14:03:01Z,244480.0,0.0,0.531,0.687,-6.575,0.0303,0.0104,0.48,0.6709999999999999,0.727,135.259,9,1,15.0,4
1143,1ia819gHWbLBBYHqK76Yg8,Alegria,0Kz18Qq6boSucTkU8R2aaF,0GMjpYYmcZv2SUBJlXwgX4,2011-05-17T14:03:01Z,195306.0,41.0,0.578,0.8759999999999999,-7.1960000000000015,0.0442,0.07400000000000001,4.57e-05,0.7879999999999999,0.754,110.04799999999999,2,1,2.0,4
1157,3APayTEWiUl9Ssep4BOXR2,Torn,0Kz18Qq6boSucTkU8R2aaF,5snQakFpbHsJmrAvhgeuHX,2011-05-17T14:17:29Z,244813.0,66.0,0.5589999999999999,0.9279999999999999,-3.04,0.0355,0.0746,5.56e-05,0.696,0.599,96.315,5,1,3.0,4
1171,47GmcU4JgL3TCweXvIEUBd,Personal Jesus,0Kz18Qq6boSucTkU8R2aaF,6R5TqxpmUg1KhHORpsp9Ho,2011-07-25T13:52:29Z,246456.0,6.0,0.5770000000000001,0.94,-5.2570000000000014,0.113,0.000202,0.00586,0.645,0.267,130.126,4,0,2.0,4
1183,5Qu1F15caTUZYEIXbCUdEo,Torn - Live,0Kz18Qq6boSucTkU8R2aaF,1y3qsG8TIwrgov1LwPReBk,2011-07-25T14:11:21Z,254803.0,6.0,0.359,0.486,-10.251,0.0545,0.745,1.53e-06,0.9590000000000001,0.436,122.29799999999999,9,1,17.0,4
1184,0NjWzOAtvAThDEI87Dhqi5,I'm Yours - Live,0Kz18Qq6boSucTkU8R2aaF,1y3qsG8TIwrgov1LwPReBk,2011-07-25T14:12:41Z,346944.0,4.0,0.341,0.9359999999999999,-7.479,0.0826,0.172,5.22e-05,0.963,0.552,133.984,9,1,19.0,4
1186,2RWraN4ZkuqjcNQAlBNGEH,Piece of My Heart,0Kz18Qq6boSucTkU8R2aaF,294SMYuchjGEbo3bko8QVt,2011-07-25T14:30:26Z,266240.0,11.0,0.4270000000000001,0.665,-9.681000000000001,0.139,0.402,0.000105,0.409,0.561,160.935,4,1,3.0,4
1193,1WWbqYAzu1N216ngniTLNq,My Girl,0Kz18Qq6boSucTkU8R2aaF,78kJS9OWjuPrYccf3E54yb,2011-07-25T14:44:34Z,178120.0,12.0,0.6,0.546,-5.7139999999999995,0.0691,0.545,0.0,0.5589999999999999,0.598,104.45100000000001,0,1,14.0,4
1199,6WALWe7zqTlYdWHbkNwYwy,Maria,0Kz18Qq6boSucTkU8R2aaF,6mS1cxMLh9rAEnD4M30qQz,2011-07-25T14:56:06Z,289600.0,1.0,0.287,0.9229999999999999,-6.084,0.0736,0.0069099999999999995,2.15e-05,0.9490000000000001,0.434,161.37,9,1,9.0,4
1219,7EwcNyYIMehlWfjk0yprbj,Should I Stay Or Should I Go,0Kz18Qq6boSucTkU8R2aaF,6xwLLr4kk8C5tqxzjfukuH,2011-10-13T10:56:58Z,187093.0,0.0,0.7509999999999999,0.8540000000000001,-6.874,0.106,0.171,0.0,0.787,0.8640000000000001,113.083,2,1,19.0,4
1230,0FXsG6FLVIgOZfoymG91HD,Born Slippy (Nuxx),0Kz18Qq6boSucTkU8R2aaF,4boW3crFtFF8NRFscqS79b,2011-12-07T16:06:36Z,454026.0,2.0,0.58,0.9540000000000001,-8.939,0.0365,0.000895,0.456,0.56,0.331,140.037,10,1,9.0,4
1231,0umoAkygOwTRGLDNN08qlL,Whatever,0Kz18Qq6boSucTkU8R2aaF,0HaKIwrt7Ve24VriqCqtaU,2012-01-09T16:53:17Z,381463.0,19.0,0.115,0.67,-5.438,0.0333,0.0818,3.15e-05,0.67,0.32799999999999996,184.61599999999999,7,1,18.0,4
1273,6Yu1OL8I0D4vjOzYdsXYGK,12:51,0Kz18Qq6boSucTkU8R2aaF,3HFbH1loOUbqCyPsLuHLLh,2014-12-17T11:56:40Z,153133.0,56.0,0.452,0.889,-3.838,0.0379,0.312,0.8,0.5579999999999999,0.591,145.056,4,1,4.0,4
1292,4jJGiNGzoUV4uacldNW5Qb,La flama,7vHRwRtvmggt50qUnnHeaD,2r4JhlakaroVwEGcLKU0Eu,2010-11-22T14:52:26Z,212520.0,43.0,0.48700000000000004,0.813,-6.426,0.0349,0.0161,2.32e-06,0.727,0.45299999999999996,93.609,7,1,4.0,4
1296,54gSy29f3JqayWXkKlHfUi,L'empordà,7vHRwRtvmggt50qUnnHeaD,7c4pgEdNxDkQ5L3RKNhZVY,2010-11-22T14:53:41Z,228453.0,0.0,0.61,0.5710000000000001,-8.99,0.0573,0.461,0.000113,0.715,0.623,132.629,4,1,6.0,4
1297,5JG8QkylPewuE7i5UVNkbQ,El Boig De La Ciutat,7vHRwRtvmggt50qUnnHeaD,02g2io3DYIwKid6WytSfcr,2010-11-22T14:53:41Z,228053.0,0.0,0.486,0.7390000000000001,-5.425,0.0305,0.387,0.0944,0.978,0.331,131.936,7,1,10.0,4
1298,1wS9Fh0T9BPmb4kpQa52EG,Bon dia,7vHRwRtvmggt50qUnnHeaD,7c4pgEdNxDkQ5L3RKNhZVY,2010-11-22T14:53:52Z,244480.0,0.0,0.531,0.687,-6.575,0.0303,0.0104,0.48,0.6709999999999999,0.727,135.259,9,1,15.0,4
1315,1ia819gHWbLBBYHqK76Yg8,Alegria,7vHRwRtvmggt50qUnnHeaD,0GMjpYYmcZv2SUBJlXwgX4,2010-11-22T14:55:19Z,195306.0,41.0,0.578,0.8759999999999999,-7.1960000000000015,0.0442,0.07400000000000001,4.57e-05,0.7879999999999999,0.754,110.04799999999999,2,1,2.0,4
1333,46jF6KZ2qHGRIkrOHAnXyM,La merda se'ns menja,7vHRwRtvmggt50qUnnHeaD,0JG73B0tzdrrMLNzkAudNX,2011-05-17T14:25:57Z,220853.0,0.0,0.547,0.433,-11.681,0.0841,0.491,0.0,0.8859999999999999,0.512,79.87100000000002,2,1,6.0,4
1349,0RlwW3joqfzkN3j6RjrQxj,La merda se'ns menja,7vHRwRtvmggt50qUnnHeaD,0JG73B0tzdrrMLNzkAudNX,2011-05-17T14:25:57Z,237546.0,0.0,0.447,0.682,-8.646,0.0568,0.647,0.0,0.972,0.6890000000000001,159.873,2,1,9.0,4
1376,4BBBzlBUbyjRHhDzxlAH0f,Tornarem,7vHRwRtvmggt50qUnnHeaD,6tQc6cKj0bXkb2dN5pqGkW,2015-06-30T11:14:49Z,261406.0,26.0,0.506,0.862,-5.63,0.0619,0.14400000000000002,2.78e-05,0.755,0.799,184.065,0,1,3.0,4
1386,4hQo1ME4xT42RV1nz7UNkK,El Hombre Del Piano,5aMcG4sVMmkV1u3YC63hMQ,3YIcphCTjJcjbpMnHFPGmW,2010-08-05T10:12:26Z,312600.0,35.0,0.239,0.418,-11.612,0.0433,0.391,0.0,0.972,0.289,175.868,4,1,8.0,4
1388,5T6i2arPW5u6df4jBf7vDT,Paraules D'Amor - En Directo,5aMcG4sVMmkV1u3YC63hMQ,5uc1F7ZXMeGxgvfp9z7W8G,2010-08-05T10:13:01Z,233226.0,27.0,0.34,0.308,-11.036,0.0383,0.9179999999999999,0.0,0.755,0.179,80.42399999999998,0,1,10.0,4
1389,0Tg8pBqXzfinx3ts9fcnBg,Mediterraneo - En Directo,5aMcG4sVMmkV1u3YC63hMQ,5uc1F7ZXMeGxgvfp9z7W8G,2010-08-05T10:13:09Z,247680.0,32.0,0.596,0.7190000000000001,-5.13,0.11800000000000001,0.778,0.0,0.975,0.5820000000000001,84.164,9,0,10.0,4
1390,2miwvRZd8GDR80dJPEZP6R,Lucia - En Directo,5aMcG4sVMmkV1u3YC63hMQ,5uc1F7ZXMeGxgvfp9z7W8G,2010-08-05T10:13:14Z,194893.0,31.0,0.45399999999999996,0.34600000000000003,-11.065999999999999,0.0442,0.902,2.66e-06,0.929,0.184,112.321,0,0,12.0,4
1391,5HmYuJIqLEXOa9i4YQJWoQ,Cantares - En Directo,5aMcG4sVMmkV1u3YC63hMQ,5uc1F7ZXMeGxgvfp9z7W8G,2010-08-05T10:13:26Z,196200.0,49.0,0.545,0.6809999999999999,-5.754,0.152,0.6990000000000001,0.0,0.985,0.502,121.855,7,1,2.0,4
1403,5PIryoZ1laEtCJ6Xi7Rcyk,Ojitos Rojos - Directo,5aMcG4sVMmkV1u3YC63hMQ,2wWIe9TsnHWEcWWzwfzALC,2010-08-05T10:18:52Z,267906.0,36.0,0.488,0.953,-3.391,0.0973,0.364,0.0,0.966,0.6990000000000001,140.22,11,0,13.0,4
1404,5T5MsSg4xXYXd1rrnC5VwM,El Yonki (Directo),5aMcG4sVMmkV1u3YC63hMQ,2wWIe9TsnHWEcWWzwfzALC,2010-08-05T10:18:52Z,188786.0,30.0,0.275,0.8029999999999999,-5.765,0.0494,0.0329,1.31e-06,0.469,0.539,166.855,0,1,14.0,4
1410,5tPGsnsuPrzbAMzUNWmx44,Por el bulevar de los sueños rotos - con Joaquin Sabina - Las Ventas 08,5aMcG4sVMmkV1u3YC63hMQ,3boZLCdZ5TlWlw7q9crFUq,2010-08-05T10:23:48Z,274459.0,42.0,0.584,0.9840000000000001,-5.57,0.251,0.0306,0.0,0.9840000000000001,0.363,125.985,4,1,21.0,4
1421,0FtwJkdBXBHZ4Yy20Xt56u,Pedazo de morrón,5aMcG4sVMmkV1u3YC63hMQ,7hwGksKIvfyqDj6iAAm1LV,2010-08-05T10:29:35Z,218493.0,35.0,0.425,0.84,-3.471,0.213,0.0207,0.0,0.6829999999999999,0.653,94.384,2,1,3.0,4
