,Id,Name,Playlist_Id,Album_Id,Date_added,Duration,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Key,Mode,Track_Number,cluster
636,5OGzWbdJVqlHGIVqqZyoPX,Dramophone,5Z8VUi5qQUVkO1HzuZXUq9,38ojnzxpPFT09ee03aCTK7,2013-11-20T11:36:11Z,203826.0,41.0,0.816,0.892,-4.999,0.264,0.33299999999999996,0.000298,0.305,0.8540000000000001,126.165,1,1,9.0,3
638,1CYSLNSMRvcsLbxIJuChZP,Panic,5Z8VUi5qQUVkO1HzuZXUq9,38ojnzxpPFT09ee03aCTK7,2013-11-20T11:36:11Z,245360.0,35.0,0.9359999999999999,0.823,-6.175,0.156,0.4,0.63,0.408,0.9129999999999999,124.963,5,0,11.0,3
645,0OuWBW2Q299zvZCdLUPlLx,Jolie Coquine,5Z8VUi5qQUVkO1HzuZXUq9,0AQU2cTRwdbTHkkJLmZZpG,2013-11-20T11:36:51Z,225697.0,49.0,0.742,0.935,-5.7920000000000025,0.373,0.00734,2.1000000000000002e-06,0.125,0.588,125.03399999999999,4,0,4.0,3
653,3UQ4lYxFMVf31oLCkhI8dB,Bambous,5Z8VUi5qQUVkO1HzuZXUq9,0AQU2cTRwdbTHkkJLmZZpG,2013-11-20T11:36:51Z,193933.0,32.0,0.8340000000000001,0.965,-5.355,0.21100000000000002,0.0591,0.018000000000000002,0.10099999999999999,0.882,128.999,1,1,12.0,3
656,2CsmW30KsyyKCXdksFj2cF,La Caravane,,0AQU2cTRwdbTHkkJLmZZpG,2013-11-20T11:36:51Z,304796.0,31.0,0.7290000000000001,0.9229999999999999,-6.631,0.172,0.0506,0.000917,0.14800000000000002,0.747,131.972,6,1,15.0,3
754,02jIxgm4alF9exbKjjB5vA,Libros de Autoayuda,2VW0MLYsZGkVE101NEyrdc,3FNvb5ldbHkXYtphRcHzLM,2012-08-29T08:07:46Z,188293.0,0.0,0.426,0.7559999999999999,-3.753,0.27699999999999997,0.191,0.00019099999999999998,0.111,0.46399999999999997,170.092,9,0,3.0,3
762,4wmHSGMrQRUt3NMcgLquzE,Pollo Frito,2VW0MLYsZGkVE101NEyrdc,3FNvb5ldbHkXYtphRcHzLM,2012-08-29T08:07:46Z,171600.0,0.0,0.614,0.6629999999999999,-5.5920000000000005,0.358,0.583,0.0536,0.107,0.147,94.80799999999999,4,0,11.0,3
789,2PeNQhlfKpSaV7giRPZymV,Chocholoco,6S6YOHxtlap5BcYdl8MSZn,5dppFwagnwh2Q2vMkt41Dw,2012-08-15T11:17:00Z,155990.0,22.0,0.72,0.715,-4.973,0.196,0.1,0.0,0.0106,0.885,123.07700000000001,7,1,15.0,3
824,14tfulyi6F95mScwDWNMYJ,Ska Número 15,5arziQ4hgOyxgWqNikNVvO,0NyyLAkHNazzRU2IECmVME,2012-06-04T07:30:06Z,142306.0,0.0,0.494,0.7240000000000001,-5.4460000000000015,0.25,0.428,0.0,0.0559,0.81,159.97899999999996,0,1,6.0,3
827,7BQ7eA7fLB33sg0vMQO4IR,Demà Crec Que Vindràs,5arziQ4hgOyxgWqNikNVvO,0NyyLAkHNazzRU2IECmVME,2012-06-04T07:30:06Z,180786.0,0.0,0.84,0.846,-3.378,0.162,0.131,0.0,0.0414,0.925,120.02799999999999,9,1,4.0,3
828,0oIG0PMK8afSaDkta8DdfH,Camina i Canta,5arziQ4hgOyxgWqNikNVvO,0NyyLAkHNazzRU2IECmVME,2012-06-04T07:30:06Z,137373.0,0.0,0.7170000000000001,0.738,-5.848,0.17600000000000002,0.106,0.0,0.0985,0.7240000000000001,139.96,2,1,5.0,3
829,0VpyC9PkrN1pJLKpUc2YtB,Avui Sí,5arziQ4hgOyxgWqNikNVvO,0NyyLAkHNazzRU2IECmVME,2012-06-04T07:30:06Z,144080.0,0.0,0.745,0.657,-5.3729999999999976,0.251,0.7609999999999999,0.0,0.10099999999999999,0.8809999999999999,120.06299999999999,9,1,8.0,3
869,4FmX5oBaoyUgIkvSIBGq8t,Mama Tierra,0Kz18Qq6boSucTkU8R2aaF,53E8K9HHYrCchqrOkwytBs,1970-01-01T00:00:00Z,284466.0,35.0,0.79,0.888,-4.095,0.147,0.145,4.75e-06,0.29600000000000004,0.8740000000000001,99.991,2,0,3.0,3
870,5qvqomWrw5MkcTVqO0livr,Puede Ser,0Kz18Qq6boSucTkU8R2aaF,1d9dJZ5ZSwnDsUsJT7vPH6,1970-01-01T00:00:00Z,178400.0,38.0,0.6859999999999999,0.642,-6.912000000000001,0.192,0.295,0.0,0.267,0.774,172.16400000000004,9,1,2.0,3
877,0NO5dy7nf2fldwQwdTWNja,So What - Bimbo Jones Radio Mix,0Kz18Qq6boSucTkU8R2aaF,5unrePMkDVYaoNU77GhNXp,1970-01-01T00:00:00Z,216320.0,24.0,0.507,0.629,-7.7639999999999985,0.273,7.2e-05,0.00085,0.536,0.506,125.977,6,0,1.0,3
915,4BbxSTDqfnX76DtwZLHuJb,The Boy Does Nothing,0Kz18Qq6boSucTkU8R2aaF,0DYVOKMWwUoom6RlqrSThb,1970-01-01T00:00:00Z,214906.0,42.0,0.57,0.961,-3.6639999999999997,0.175,0.124,4.760000000000001e-05,0.13699999999999998,0.8420000000000001,174.053,3,0,1.0,3
971,7Lf7oSEVdzZqTA0kEDSlS5,Cry Me a River,0Kz18Qq6boSucTkU8R2aaF,6QPkyl04rXwTGlGlcYaRoW,2010-05-18T09:53:23Z,288333.0,72.0,0.624,0.653,-6.5820000000000025,0.17600000000000002,0.575,0.0,0.10400000000000001,0.565,73.884,8,0,5.0,3
1028,4Z5CJbtwOIANSjLbfGXhjB,Mahalageasca - Bucovina Dub,0Kz18Qq6boSucTkU8R2aaF,3S0x0V6Ypgfgog3fzArZRo,2010-10-13T09:32:40Z,256053.0,0.0,0.8420000000000001,0.835,-5.092,0.27,0.424,0.539,0.528,0.853,119.961,9,0,11.0,3
1031,6UaRii9AH6Zss9xNMEQ2M9,Love The Way You Lie,0Kz18Qq6boSucTkU8R2aaF,3PogVmhNucYNfyywZvTd7F,2010-11-03T09:23:14Z,263373.0,16.0,0.746,0.922,-5.013999999999999,0.23600000000000002,0.24600000000000002,0.0,0.515,0.638,86.961,10,1,15.0,3
1039,4eaNNMhlPpSLzin4jF4eNt,"The Beat Goes On - Live At Chez Club, Hollywood/1966/Remix",0Kz18Qq6boSucTkU8R2aaF,3IhaI3Rp6vzENXQM5uokEo,2011-03-28T09:56:50Z,340573.0,39.0,0.405,0.888,-7.2079999999999975,0.53,0.132,0.0015,0.6729999999999999,0.648,158.124,9,0,8.0,3
1050,2JmipMpPRmSM6BLXJxyqv8,The Rockafeller Skank - Full Version,0Kz18Qq6boSucTkU8R2aaF,5dbW25KDJWBkv2gtaQdmxJ,2011-04-27T11:22:52Z,412640.0,0.0,0.664,0.991,-6.693,0.23,0.0123,0.00415,0.22699999999999998,0.1,152.606,7,1,2.0,3
1069,0DQtwZLpvln583U1WWv6To,Sympathy For The Devil,0Kz18Qq6boSucTkU8R2aaF,5iN5hulBLyseDkpcicEDqu,2011-05-17T13:57:14Z,377760.0,3.0,0.6579999999999999,0.675,-10.967,0.242,0.604,0.0,0.0428,0.5870000000000001,115.574,9,1,1.0,3
1087,5ab53mDowJluAhcTlixQmQ,Vuelvo a las Andadas,0Kz18Qq6boSucTkU8R2aaF,7C2Xc05k8vPof7pB33S7fh,2011-05-17T14:02:09Z,236200.0,36.0,0.377,0.9440000000000001,-3.8689999999999998,0.218,0.43,0.0,0.115,0.557,173.24599999999995,9,0,9.0,3
1096,3LXFi1Xk9qJsYXYEjDcuVH,19 Dias y 500 Noches - En Directo,0Kz18Qq6boSucTkU8R2aaF,6lzBpfskJ6azfSi88CECKv,2011-05-17T14:02:09Z,319053.0,59.0,0.5720000000000001,0.899,-6.485,0.58,0.52,0.0,0.6920000000000001,0.552,86.47200000000002,4,1,9.0,3
1116,7xelGgCWbx9GnVIY5KMreK,Gitana Hechicera,0Kz18Qq6boSucTkU8R2aaF,0XMyQkZwizkk80mF7N206N,2011-05-17T14:02:09Z,267653.0,0.0,0.743,0.7829999999999999,-10.318,0.287,0.6729999999999999,3.9399999999999995e-05,0.0552,0.653,113.728,1,1,1.0,3
1127,3xVMPaq2wMPDQjIKhxB9aZ,Bed & Breakfast,0Kz18Qq6boSucTkU8R2aaF,55nxRjVIt17b7AAFlJf3yu,2011-05-17T14:03:01Z,155800.0,0.0,0.503,0.47200000000000003,-9.755,0.19399999999999998,0.611,0.0,0.21,0.494,79.43,2,1,12.0,3
1147,5SKhBjABBag9vQBigxO93B,Corren (Amb Dani Macaco),0Kz18Qq6boSucTkU8R2aaF,76SPsP8xrTeemTbZec2VJQ,2011-05-17T14:03:01Z,287106.0,0.0,0.748,0.716,-7.193,0.17,0.155,3.84e-06,0.0845,0.83,160.012,2,0,2.0,3
1160,3FJxbfiohfpLPuwmrdCqIU,Trini Sánchez Mata,0Kz18Qq6boSucTkU8R2aaF,707hzWPDMBL7s1nizkeiJj,2011-05-24T08:02:58Z,313773.0,19.0,0.752,0.466,-8.571,0.18,0.508,0.00159,0.0841,0.682,140.045,9,1,6.0,3
1191,5uCdgBAqYPWQ2HGpJVGAeD,Get Up I Feel Like Being A Sex Machine - Pt. 1 / Single Version,0Kz18Qq6boSucTkU8R2aaF,6N4OOGA88JcwdVowcvZHJF,2011-07-25T14:41:44Z,316546.0,3.0,0.802,0.6609999999999999,-7.569,0.171,0.157,2.3100000000000002e-05,0.17300000000000001,0.799,107.774,10,0,1.0,3
1205,2T79bAmz7QqoHvywDCESSe,Ya no te akuerdas?,0Kz18Qq6boSucTkU8R2aaF,6v7YWdiX8Xw9uDmnz1U5hM,2011-09-23T10:27:05Z,186693.0,0.0,0.77,0.79,-5.371,0.271,0.39899999999999997,0.0,0.257,0.961,88.515,10,0,5.0,3
1206,64HGhz9rhHntWZWK7CmbWw,Cerdo Agridulce,0Kz18Qq6boSucTkU8R2aaF,6SaShuiobMOc9mIiSmP2kY,2011-09-23T10:33:29Z,207760.0,28.0,0.514,0.7490000000000001,-6.858,0.868,0.14300000000000002,0.0,0.493,0.722,90.395,9,0,10.0,3
